2020-08-22,1078,"['123', '128', '130', '135', '154', '154', '154']"
2020-08-21,211,"['108', '154']"
2020-08-26,377,"['156', '161']"
2020-08-23,924,['154']
2020-08-24,1014,['156']
2020-08-26,161,['130']
2020-08-28,1014,"['135', '138', '138', '154', '156']"
2020-08-16,23,"['146', '151', '161', '164']"
2020-08-21,591,"['156', '159']"
2020-08-28,395,['155']
2020-08-19,228,"['133', '156']"
2020-08-30,1451,"['135', '170']"
2020-08-27,581,['156']
2020-08-20,438,['135']
2020-08-24,313,['138']
2020-08-16,227,"['148', '157']"
2020-08-24,1351,"['15', '160', '170']"
2020-08-25,544,"['12', '124']"
2020-08-24,61,"['123', '160']"
2020-08-22,201,"['155', '157']"
2020-08-26,622,"['128', '158']"
2020-08-20,724,['159']
2020-08-18,57,"['148', '151', '155']"
2020-08-23,1427,['162']
2020-08-12,269,"['128', '156']"
2020-08-30,1381,"['138', '140', '148', '154', '156']"
2020-08-18,1006,"['134', '140', '163', '167']"
2020-08-15,199,['128']
2020-08-23,411,['155']
2020-08-22,734,['14']
2020-08-27,873,"['155', '167', '169']"
2020-08-29,193,['154']
2020-08-29,1236,"['138', '154']"
2020-08-25,1258,"['134', '155']"
2020-08-13,405,['16']
2020-08-17,811,"['167', '168']"
2020-08-26,243,['128']
2020-08-18,323,"['146', '148', '151', '161']"
2020-08-16,40,['15']
2020-08-20,446,['135']
2020-08-19,719,['140']
2020-08-27,629,['154']
2020-08-21,680,['156']
2020-08-14,2,['107']
2020-08-28,1054,"['128', '169']"
2020-08-27,157,"['135', '154', '161']"
2020-08-22,534,['154']
2020-08-18,36,"['2', '123']"
2020-08-17,644,['167']
2020-08-19,407,"['146', '151', '151', '164', '166']"
2020-08-22,1087,"['134', '154', '156']"
2020-08-20,1536,['134']
2020-08-17,700,['21']
2020-08-20,859,"['108', '159', '159']"
2020-08-26,689,['154']
2020-08-25,488,"['107', '124']"
2020-08-17,196,['163']
2020-08-15,35,['156']
2020-08-12,236,['159']
2020-08-26,1113,"['128', '156', '156']"
2020-08-27,233,"['154', '159']"
2020-08-30,1443,['161']
2020-08-26,139,['135']
2020-08-18,462,['156']
2020-08-29,138,['107']
2020-08-21,722,['128']
2020-08-22,577,['15']
2020-08-21,622,"['128', '155']"
2020-08-27,707,"['124', '130']"
2020-08-20,715,['130']
2020-08-18,514,['156']
2020-08-20,883,['128']
2020-08-21,598,"['15', '128', '154']"
2020-08-23,764,['139']
2020-08-23,1428,['171']
2020-08-29,433,['139']
2020-08-28,1273,"['26', '169']"
2020-08-21,590,"['130', '159']"
2020-08-20,636,['21']
2020-08-11,20,['156']
2020-08-20,1491,"['140', '169']"
2020-08-26,1183,['134']
2020-08-19,1106,['134']
2020-08-25,626,['134']
2020-08-16,80,"['148', '159']"
2020-08-19,680,['148']
2020-08-20,965,"['51', '155']"
2020-08-23,250,['138']
2020-08-23,295,"['128', '154']"
2020-08-22,582,['128']
2020-08-25,189,['130']
2020-08-21,951,['140']
2020-08-24,420,"['146', '151']"
2020-08-26,1241,['138']
2020-08-27,1181,"['138', '170']"
2020-08-20,674,['128']
2020-08-29,238,"['151', '164', '166']"
2020-08-21,228,"['128', '169']"
2020-08-19,1209,['154']
2020-08-24,77,['146']
2020-08-18,356,['46']
2020-08-14,267,"['154', '159']"
2020-08-24,767,['157']
2020-08-21,1095,['159']
2020-08-16,261,"['16', '154', '161']"
2020-08-13,236,"['107', '154', '163']"
2020-08-25,384,['124']
2020-08-19,240,"['124', '134', '154']"
2020-08-20,691,['128']
2020-08-26,402,['128']
2020-08-29,946,"['157', '161']"
2020-08-28,263,"['124', '151']"
2020-08-25,211,"['148', '156']"
2020-08-20,1404,['159']
2020-08-23,666,['14']
2020-08-27,1320,['140']
2020-08-19,896,"['161', '167']"
2020-08-13,138,['155']
2020-08-29,970,['154']
2020-08-20,496,['154']
2020-08-20,21,"['2', '123']"
2020-08-28,164,"['124', '124', '138', '161']"
2020-08-19,333,['74']
2020-08-25,91,['161']
2020-08-25,809,['154']
2020-08-22,586,['154']
2020-08-25,1065,"['51', '154']"
2020-08-25,423,['161']
2020-08-19,257,['151']
2020-08-25,1190,"['128', '134']"
2020-08-23,1250,"['14', '134']"
2020-08-18,397,['51']
2020-08-29,445,['140']
2020-08-23,751,"['130', '148', '154', '155', '157', '161']"
2020-08-25,1123,"['51', '107']"
2020-08-23,794,"['46', '161']"
2020-08-29,1351,['170']
2020-08-24,270,['161']
2020-08-19,1084,"['12', '134']"
2020-08-25,362,['155']
2020-08-26,321,['148']
2020-08-12,332,"['12', '155']"
2020-08-26,117,"['136', '154']"
2020-08-27,339,"['124', '169']"
2020-08-18,877,"['21', '128']"
2020-08-29,342,['148']
2020-08-25,69,['156']
2020-08-21,78,['170']
2020-08-16,144,['151']
2020-08-20,244,['130']
2020-08-19,57,['123']
2020-08-15,2,"['15', '16']"
2020-08-20,864,['161']
2020-08-16,50,['154']
2020-08-25,1187,['123']
2020-08-30,1400,['161']
2020-08-16,463,['133']
2020-08-17,49,['151']
2020-08-24,164,"['15', '154', '155']"
2020-08-13,326,"['134', '156']"
2020-08-27,570,['154']
2020-08-22,1125,"['19', '51', '107', '134', '154', '155']"
2020-08-21,535,['154']
2020-08-19,1267,"['130', '154']"
2020-08-16,172,"['16', '134', '154']"
2020-08-25,140,"['124', '130', '159']"
2020-08-25,608,"['130', '154']"
2020-08-20,657,['128']
2020-08-29,4,"['25', '123']"
2020-08-29,798,['169']
2020-08-25,1235,['107']
2020-08-22,967,"['15', '156']"
2020-08-20,808,['157']
2020-08-19,1181,['134']
2020-08-29,22,['107']
2020-08-20,184,['151']
2020-08-17,789,['154']
2020-08-23,21,"['123', '123']"
2020-08-21,774,"['151', '155', '164']"
2020-08-27,806,['154']
2020-08-18,904,"['16', '159']"
2020-08-29,672,['124']
2020-08-26,900,['15']
2020-08-27,817,['130']
2020-08-21,948,['154']
2020-08-26,941,"['14', '128', '132', '154', '170']"
2020-08-22,777,"['107', '140']"
2020-08-27,365,"['15', '139', '169']"
2020-08-23,13,['14']
2020-08-21,651,['134']
2020-08-29,833,['148']
2020-08-18,267,['155']
2020-08-25,538,['170']
2020-08-25,690,['155']
2020-08-18,891,"['128', '151', '164']"
2020-08-30,1489,"['107', '134', '169']"
2020-08-28,1217,"['15', '26', '167']"
2020-08-26,1027,['133']
2020-08-23,636,"['128', '139', '154', '159']"
2020-08-27,133,"['124', '138']"
2020-08-27,529,"['151', '161']"
2020-08-24,920,['128']
2020-08-26,207,"['129', '135']"
2020-08-29,1120,"['50', '138']"
2020-08-22,522,"['15', '128', '128', '136', '161']"
2020-08-20,179,"['133', '154']"
2020-08-23,1360,"['154', '154']"
2020-08-19,390,['163']
2020-08-13,116,"['12', '155', '156']"
2020-08-14,350,['107']
2020-08-28,146,['124']
2020-08-23,380,"['146', '151', '154']"
2020-08-14,187,"['128', '130', '154']"
2020-08-23,288,"['128', '130', '154']"
2020-08-23,941,"['15', '19', '46', '107']"
2020-08-24,268,['154']
2020-08-19,591,"['2', '161']"
2020-08-26,888,['154']
2020-08-29,114,"['148', '151']"
2020-08-27,654,"['124', '130', '134', '154', '161']"
2020-08-20,5,"['2', '123']"
2020-08-21,1071,['151']
2020-08-21,331,['161']
2020-08-24,1540,['140']
2020-08-19,302,['124']
2020-08-19,1078,['154']
2020-08-21,253,"['148', '148']"
2020-08-22,316,['135']
2020-08-23,1263,"['148', '162']"
2020-08-16,407,['128']
2020-08-27,863,['4']
2020-08-29,1250,"['45', '130', '154']"
2020-08-23,969,['128']
2020-08-19,317,"['124', '140']"
2020-08-28,510,"['154', '155']"
2020-08-26,490,['134']
2020-08-14,236,['154']
2020-08-28,332,"['124', '139', '151', '155', '164']"
2020-08-24,19,['123']
2020-08-26,159,['155']
2020-08-17,269,['16']
2020-08-23,366,['156']
2020-08-22,518,"['2', '128', '154']"
2020-08-25,449,['154']
2020-08-28,953,['134']
2020-08-12,316,['161']
2020-08-21,202,['157']
2020-08-24,1443,"['138', '156']"
2020-08-26,561,"['154', '161']"
2020-08-15,351,['135']
2020-08-29,429,"['146', '151']"
2020-08-22,881,['154']
2020-08-19,1263,"['134', '148', '156']"
2020-08-24,732,['154']
2020-08-21,393,['161']
2020-08-19,1075,['154']
2020-08-18,687,['154']
2020-08-20,1443,"['134', '135']"
2020-08-15,206,['155']
2020-08-24,1350,"['146', '151', '161']"
2020-08-29,458,['135']
2020-08-16,134,"['130', '134']"
2020-08-19,1227,"['128', '134', '154']"
2020-08-29,1293,['139']
2020-08-28,989,"['12', '134', '169']"
2020-08-25,264,['161']
2020-08-28,1215,['169']
2020-08-20,797,"['128', '155']"
2020-08-29,715,['151']
2020-08-26,287,"['128', '154']"
2020-08-13,341,['156']
2020-08-18,429,['2']
2020-08-27,347,['156']
2020-08-26,697,['154']
2020-08-25,468,"['18', '123', '155']"
2020-08-28,63,['159']
2020-08-26,1129,"['107', '140', '154']"
2020-08-25,764,['156']
2020-08-18,874,"['128', '136', '159']"
2020-08-26,1165,['155']
2020-08-25,208,"['124', '154']"
2020-08-27,664,"['124', '138', '154']"
2020-08-28,631,"['130', '132']"
2020-08-13,412,"['16', '128']"
2020-08-21,1170,['129']
2020-08-29,1051,['156']
2020-08-25,723,['154']
2020-08-23,1405,"['15', '128']"
2020-08-19,829,['12']
2020-08-17,633,['167']
2020-08-18,143,['154']
2020-08-13,104,"['155', '156']"
2020-08-25,17,"['14', '107']"
2020-08-27,175,"['124', '129']"
2020-08-24,409,['151']
2020-08-28,602,"['161', '170']"
2020-08-19,990,"['123', '159', '167']"
2020-08-13,21,"['12', '107', '128', '132', '133']"
2020-08-25,286,"['124', '148']"
2020-08-21,805,"['128', '169']"
2020-08-27,464,['154']
2020-08-17,790,['130']
2020-08-25,1196,['107']
2020-08-20,1479,['166']
2020-08-19,930,['160']
2020-08-28,387,"['124', '154']"
2020-08-18,1052,"['134', '167']"
2020-08-12,146,['140']
2020-08-20,103,"['108', '156']"
2020-08-27,143,"['12', '124', '154']"
2020-08-25,42,"['146', '151', '155']"
2020-08-25,1242,['156']
2020-08-28,1142,['138']
2020-08-19,911,"['12', '154']"
2020-08-16,421,"['16', '140', '148']"
2020-08-20,78,"['19', '163']"
2020-08-29,618,"['124', '154']"
2020-08-28,821,['26']
2020-08-21,1084,"['139', '155']"
2020-08-25,1249,['129']
2020-08-28,740,['170']
2020-08-23,1456,['140']
2020-08-23,910,['151']
2020-08-17,271,"['151', '164']"
2020-08-20,504,['46']
2020-08-18,1120,['21']
2020-08-22,892,['130']
2020-08-24,847,['138']
2020-08-22,256,"['148', '151']"
2020-08-27,842,"['4', '154']"
2020-08-15,183,['155']
2020-08-18,92,"['16', '155']"
2020-08-22,332,"['128', '155', '163']"
2020-08-21,1007,['128']
2020-08-23,1166,['138']
2020-08-23,670,['156']
2020-08-22,1030,"['148', '154']"
2020-08-24,1424,['148']
2020-08-27,678,['161']
2020-08-27,1265,"['138', '156']"
2020-08-18,1180,['151']
2020-08-27,924,"['154', '167']"
2020-08-22,997,['156']
2020-08-18,212,"['146', '151']"
2020-08-21,289,['154']
2020-08-27,649,['161']
2020-08-19,427,"['124', '155']"
2020-08-29,159,['138']
2020-08-29,1008,['130']
2020-08-22,464,"['154', '169']"
2020-08-27,789,['169']
2020-08-20,356,['128']
2020-08-22,241,['161']
2020-08-29,1319,"['25', '155']"
2020-08-18,387,"['128', '156']"
2020-08-28,160,['130']
2020-08-27,900,['154']
2020-08-27,266,['155']
2020-08-24,885,['156']
2020-08-27,324,['124']
2020-08-29,636,"['139', '169']"
2020-08-19,630,['154']
2020-08-26,158,"['138', '146', '151', '155', '164', '170']"
2020-08-19,426,"['124', '154', '167']"
2020-08-21,713,['156']
2020-08-17,289,"['21', '154']"
2020-08-28,523,['155']
2020-08-28,71,['169']
2020-08-19,619,['2']
2020-08-21,412,"['148', '154']"
2020-08-19,508,['12']
2020-08-23,889,['154']
2020-08-12,276,"['107', '130']"
2020-08-21,1136,['134']
2020-08-18,736,['128']
2020-08-19,583,"['2', '123']"
2020-08-27,575,['154']
2020-08-26,760,"['138', '154']"
2020-08-22,9,"['2', '123']"
2020-08-26,32,['170']
2020-08-27,87,"['151', '164']"
2020-08-18,625,['156']
2020-08-15,42,['133']
2020-08-17,773,"['128', '154']"
2020-08-23,1026,"['148', '155']"
2020-08-29,1163,"['25', '134', '138', '154']"
2020-08-27,690,"['159', '159']"
2020-08-28,643,"['26', '169']"
2020-08-26,754,"['107', '156']"
2020-08-26,579,['159']
2020-08-29,166,"['151', '155']"
2020-08-28,1144,['169']
2020-08-29,295,['124']
2020-08-27,488,['159']
2020-08-17,654,['140']
2020-08-19,576,['154']
2020-08-21,994,['128']
2020-08-19,801,['154']
2020-08-23,886,['138']
2020-08-29,1337,['169']
2020-08-20,1486,"['51', '107']"
2020-08-14,172,['157']
2020-08-12,126,['12']
2020-08-13,376,"['107', '163']"
2020-08-18,1033,"['128', '154', '154']"
2020-08-15,138,"['128', '130']"
2020-08-26,548,['128']
2020-08-29,12,['169']
2020-08-16,234,"['51', '155']"
2020-08-21,1194,['155']
2020-08-26,480,"['123', '156']"
2020-08-25,546,['159']
2020-08-24,197,['151']
2020-08-22,671,"['12', '159']"
2020-08-29,811,"['146', '148', '151']"
2020-08-12,106,['156']
2020-08-24,1054,['134']
2020-08-14,300,['155']
2020-08-18,718,['159']
2020-08-20,587,['128']
2020-08-18,1207,['135']
2020-08-20,110,"['123', '134']"
2020-08-26,1246,['134']
2020-08-27,201,"['12', '169']"
2020-08-18,1,"['2', '21', '163']"
2020-08-16,150,['148']
2020-08-18,1011,"['128', '154']"
2020-08-29,509,['154']
2020-08-24,1325,"['107', '123', '138']"
2020-08-30,1393,['154']
2020-08-29,1103,"['107', '155', '156', '160']"
2020-08-13,63,['130']
2020-08-28,173,['154']
2020-08-29,317,"['25', '26']"
2020-08-22,718,['154']
2020-08-23,447,['155']
2020-08-19,1007,"['12', '148', '156']"
2020-08-23,497,"['132', '154']"
2020-08-15,242,"['133', '154']"
2020-08-24,538,"['128', '154']"
2020-08-13,394,['156']
2020-08-28,1225,['25']
2020-08-24,982,['135']
2020-08-22,293,"['12', '154']"
2020-08-26,1283,"['151', '166']"
2020-08-26,198,"['128', '151', '155', '164']"
2020-08-27,959,['138']
2020-08-28,1145,['154']
2020-08-12,32,['107']
2020-08-16,103,['154']
2020-08-30,1497,"['15', '107', '156']"
2020-08-29,1275,"['12', '14', '15', '156']"
2020-08-28,1203,['156']
2020-08-12,211,['161']
2020-08-28,501,['124']
2020-08-23,731,['154']
2020-08-19,1291,"['134', '154', '167']"
2020-08-19,200,"['146', '151']"
2020-08-17,60,"['148', '163']"
