itemID,quantity,absHour,price,studGroup,tID,rating
12,1,20,30.0,F0,4,5
14,1,18,10.0,F4,3,3
15,1,20,35.0,F3,1,2
15,1,18,35.0,F4,1,2
15,1,17,35.0,F3,1,2
15,1,17,35.0,F2,1,3
18,1,17,55.0,F4,1,2
18,1,17,55.0,F2,1,1
21,1,17,30.0,F2,1,5
22,1,17,15.0,F2,1,1
74,1,17,25.0,F3,2,1
76,1,17,30.0,F2,1,5
76,1,18,30.0,F4,2,5
76,2,18,30.0,F0,1,5
123,1,17,8.0,F2,2,2
123,1,17,8.0,F2,1,5
123,2,17,8.0,F1,2,5
123,2,17,8.0,F3,3,4
130,1,20,21.0,F0,3,4
130,2,20,21.0,F2,1,4
146,1,20,85.0,F0,1,4
148,1,20,90.0,F0,1,5
151,3,20,12.0,F2,1,1
151,4,20,12.0,F0,2,1
156,1,18,30.0,F2,1,2
160,2,17,25.0,F2,1,2
169,1,20,25.0,F2,1,4
169,1,17,25.0,F2,1,4
169,1,17,25.0,F4,2,3
169,2,20,25.0,F2,2,3
179,1,17,23.0,F2,1,3
179,1,17,23.0,F3,2,1
2,1,18,8.0,F1,1,4
2,1,18,8.0,F2,1,2
2,1,17,8.0,F4,1,4
2,1,18,8.0,F3,1,1
2,1,17,8.0,F2,1,2
2,1,17,8.0,F2,1,1
2,1,17,8.0,F3,1,2
2,2,17,8.0,F2,1,2
2,2,17,8.0,F0,1,1
2,2,17,8.0,F2,1,2
2,2,17,8.0,F2,1,3
2,2,17,8.0,F4,1,2
2,2,17,8.0,F3,1,2
2,4,17,8.0,F2,1,4
2,8,17,8.0,F0,1,1
12,1,20,30.0,F0,2,4
22,1,17,15.0,F3,1,1
22,2,17,15.0,F6,1,2
76,1,17,30.0,F0,1,5
76,2,20,30.0,F3,7,2
107,1,17,10.0,F2,1,1
123,1,17,8.0,F2,2,5
123,1,17,8.0,F3,2,5
123,2,17,8.0,F2,2,1
130,1,20,21.0,F0,1,5
130,2,20,21.0,F0,1,1
132,1,20,21.0,F3,5,2
139,1,20,21.0,F3,8,2
146,1,20,85.0,F3,1,5
148,1,20,90.0,F3,2,4
148,2,20,90.0,F3,1,4
151,2,20,12.0,F2,2,1
151,6,20,12.0,F3,4,4
154,1,20,22.0,F3,6,4
154,2,20,22.0,F0,3,3
156,1,17,30.0,F2,1,5
164,1,20,81.0,F3,1,4
164,1,20,81.0,F2,1,4
164,1,20,81.0,F3,3,3
169,2,17,25.0,F1,1,5
179,1,17,23.0,F3,1,2
179,1,17,23.0,F2,2,2
179,1,17,23.0,F2,2,4
2,1,18,8.0,F2,3,4
2,1,18,8.0,F2,1,3
2,1,17,8.0,F2,1,5
2,1,17,8.0,F2,1,3
2,1,17,8.0,F3,1,5
2,1,17,8.0,F2,1,3
2,1,17,8.0,F2,1,3
2,2,17,8.0,F2,1,2
2,2,17,8.0,F4,1,3
2,2,17,8.0,F3,1,2
2,2,17,8.0,F3,2,4
2,2,17,8.0,F3,1,1
2,2,17,8.0,F3,1,3
2,2,17,8.0,F3,1,1
2,3,17,8.0,F2,1,3
2,3,17,8.0,F3,1,4
2,4,17,8.0,F0,1,5
19,1,17,20.0,F2,1,1
22,1,20,15.0,F3,1,3
74,1,18,25.0,F3,1,1
76,1,17,30.0,F1,1,3
76,2,20,30.0,F3,2,1
107,1,18,10.0,F2,1,2
108,1,17,20.0,F2,1,5
123,1,17,8.0,F2,2,2
123,1,17,8.0,F3,1,4
123,1,17,8.0,F2,1,1
123,1,17,8.0,F2,2,5
123,1,17,8.0,F3,2,1
123,1,17,8.0,F2,2,4
123,2,17,8.0,F3,2,4
123,3,17,8.0,F2,2,4
140,1,20,26.0,F3,1,1
146,1,20,85.0,F3,1,1
146,1,20,85.0,F2,2,4
151,4,20,12.0,F3,3,2
151,4,20,12.0,F2,1,1
154,1,20,22.0,F2,4,1
154,1,17,22.0,F3,2,4
156,1,18,30.0,F2,2,2
164,1,20,81.0,F3,2,1
169,1,20,25.0,F2,3,5
169,2,20,25.0,F3,1,3
169,3,20,25.0,F2,1,3
173,1,17,45.0,F3,1,3
179,1,17,23.0,F2,2,5
2,1,20,8.0,F3,1,1
2,1,17,8.0,F2,1,1
2,1,17,8.0,F2,3,3
2,1,17,8.0,F2,5,1
2,1,17,8.0,F0,1,4
2,1,17,8.0,F3,1,3
2,1,17,8.0,F2,1,5
2,1,17,8.0,F2,1,3
2,2,18,8.0,F2,1,1
2,2,18,8.0,F1,1,1
2,2,17,8.0,F2,1,3
2,2,17,8.0,F2,1,4
2,2,17,8.0,F2,2,5
2,2,17,8.0,F3,1,3
2,2,17,8.0,F2,1,4
2,2,17,8.0,F3,1,3
2,2,17,8.0,F1,1,3
15,1,20,35.0,F3,2,4
18,1,20,55.0,F3,1,3
21,1,17,30.0,F2,2,2
22,1,20,15.0,F3,3,2
22,1,17,15.0,F2,2,3
76,1,20,30.0,F3,2,5
76,1,20,30.0,F3,2,3
76,1,17,30.0,F4,2,2
107,1,18,10.0,F3,1,3
108,1,17,20.0,F2,1,4
123,1,17,8.0,F2,2,4
123,1,18,8.0,F2,1,4
123,1,17,8.0,F3,2,4
123,1,17,8.0,F2,1,1
123,1,17,8.0,F4,1,2
123,1,17,8.0,F2,2,4
123,2,17,8.0,F2,2,5
123,2,17,8.0,F2,1,4
140,1,20,26.0,F3,4,2
146,1,20,85.0,F2,1,5
148,1,20,90.0,F3,1,4
148,1,20,90.0,F3,3,5
148,1,20,90.0,F3,1,5
151,1,20,12.0,F3,3,1
151,4,20,12.0,F3,1,2
154,1,20,22.0,F3,2,4
155,1,17,27.0,F3,1,2
163,1,18,20.0,F3,2,3
169,1,20,25.0,F3,2,2
179,1,17,23.0,F2,2,1
179,1,18,23.0,F2,2,3
179,1,17,23.0,F2,1,3
179,1,17,23.0,F2,4,3
179,1,17,23.0,F2,3,1
182,1,17,95.0,F2,1,1
182,1,17,95.0,F2,1,1
2,1,17,8.0,F2,1,3
2,1,17,8.0,F3,1,1
2,1,17,8.0,F2,1,2
2,1,18,8.0,F3,1,1
2,1,17,8.0,F4,1,1
2,1,18,8.0,F2,2,1
2,1,17,8.0,F2,1,2
2,1,17,8.0,F3,2,3
2,1,17,8.0,F1,1,2
2,1,17,8.0,F3,1,2
2,2,17,8.0,F3,2,3
2,2,17,8.0,F2,1,3
2,2,17,8.0,F3,1,1
2,2,17,8.0,F2,1,4
2,2,17,8.0,F2,1,4
2,10,18,8.0,F2,1,2
4,1,20,21.0,F3,2,4
19,1,17,20.0,F3,1,5
21,1,17,30.0,F2,1,1
76,1,20,30.0,H2,4,3
93,1,17,32.0,F3,1,1
107,1,17,10.0,F2,1,1
107,1,17,10.0,F3,1,3
123,1,18,8.0,F4,2,4
123,1,17,8.0,F2,2,3
123,1,17,8.0,F4,2,1
123,1,18,8.0,F2,1,2
123,1,17,8.0,F2,2,2
123,1,17,8.0,F3,2,5
123,1,17,8.0,F2,1,1
130,2,20,21.0,F4,1,4
138,1,20,22.0,F3,1,3
146,1,20,85.0,H2,2,5
148,1,20,90.0,F2,2,5
148,1,20,90.0,F3,1,4
151,1,20,12.0,F2,1,1
151,2,20,12.0,F3,2,3
151,4,20,12.0,H2,3,3
154,1,20,22.0,F3,1,1
154,1,20,22.0,F3,3,4
154,2,20,22.0,F4,2,3
155,1,18,27.0,F4,1,2
179,1,17,23.0,F2,2,4
179,2,17,23.0,F3,1,4
180,1,20,170.0,H2,1,4
2,1,17,8.0,F2,2,2
2,1,17,8.0,F4,1,4
2,1,18,8.0,F2,1,2
2,1,17,8.0,F2,2,2
2,1,17,8.0,F2,1,4
2,1,17,8.0,F1,1,1
2,1,17,8.0,F2,1,3
2,1,17,8.0,F2,1,5
2,2,18,8.0,H4,1,3
2,2,17,8.0,F3,1,1
2,2,17,8.0,F2,1,2
2,2,17,8.0,F0,1,2
2,2,17,8.0,F2,1,2
2,3,17,8.0,F2,1,3
15,1,17,35.0,F2,1,3
74,2,17,25.0,F3,1,2
76,1,17,30.0,F2,1,3
76,1,17,30.0,F3,2,3
99,1,18,10.0,F0,2,1
100,1,17,35.0,F2,2,4
107,1,17,10.0,F2,1,5
107,2,18,10.0,F2,1,4
108,1,18,20.0,F0,1,2
123,1,17,8.0,F4,2,2
123,1,17,8.0,F3,2,3
123,1,17,8.0,F2,2,2
123,1,17,8.0,F2,1,2
123,2,17,8.0,F0,2,3
123,2,17,8.0,F3,1,2
124,1,20,25.0,F4,2,5
140,1,20,26.0,F3,5,1
146,1,20,85.0,F3,2,3
148,1,20,90.0,F2,1,5
148,2,20,90.0,F3,1,4
151,3,20,12.0,F3,3,4
151,3,20,12.0,F2,1,2
152,1,17,15.0,F3,1,3
154,1,20,22.0,F3,1,4
159,1,18,20.0,F2,1,5
161,1,20,12.0,F4,1,2
168,1,17,27.0,F2,3,3
169,1,20,25.0,F3,4,5
179,1,17,23.0,F4,3,4
179,1,17,23.0,F3,1,3
2,1,18,8.0,F2,1,2
2,1,17,8.0,H1,1,4
2,1,17,8.0,F3,1,3
2,1,17,8.0,F4,1,2
2,1,17,8.0,F2,2,2
2,2,17,8.0,F2,1,4
2,2,17,8.0,F4,1,4
2,2,18,8.0,F2,1,3
2,2,17,8.0,F2,1,1
2,2,17,8.0,F0,1,1
2,2,17,8.0,F2,1,1
2,2,17,8.0,F5,1,2
2,4,17,8.0,F4,1,3
12,1,20,30.0,F3,1,5
12,1,20,30.0,F3,1,4
15,1,20,35.0,F2,3,5
15,1,17,35.0,F3,1,4
18,1,17,55.0,F3,1,3
18,1,17,55.0,F4,3,2
21,1,17,30.0,F4,4,4
22,4,20,15.0,F2,1,3
74,1,17,25.0,F2,1,1
76,1,17,30.0,F5,2,2
93,1,17,32.0,F2,1,1
99,1,17,10.0,F3,1,5
105,1,17,25.0,F4,6,5
107,1,17,10.0,F1,1,5
107,2,18,10.0,F2,1,5
107,2,17,10.0,F5,3,1
123,1,17,8.0,F2,2,3
123,1,18,8.0,F3,1,4
123,1,17,8.0,F3,2,2
123,1,17,8.0,F2,1,1
123,2,17,8.0,F3,1,4
124,1,20,25.0,F4,1,5
128,1,20,25.0,F3,2,5
138,1,20,22.0,F3,1,4
138,1,20,22.0,F3,3,4
148,1,20,90.0,F2,1,3
151,1,20,12.0,F2,2,3
154,1,20,22.0,F4,2,1
154,1,20,22.0,F3,2,4
154,4,20,22.0,F2,2,5
155,1,17,27.0,F4,2,2
155,3,18,27.0,F2,1,3
169,1,17,25.0,F3,2,4
176,1,17,30.0,F4,5,1
179,1,17,23.0,F4,2,3
179,1,17,23.0,F2,3,2
2,1,17,8.0,F3,1,3
2,1,17,8.0,F2,1,1
2,1,18,8.0,F2,1,3
2,1,17,8.0,F3,1,1
2,1,17,8.0,F2,1,2
2,1,17,8.0,F3,1,4
2,1,17,8.0,F2,1,1
2,1,17,8.0,F3,1,3
2,1,17,8.0,F2,1,3
2,1,17,8.0,F4,1,2
2,1,17,8.0,F2,1,4
2,2,18,8.0,F1,1,3
2,2,18,8.0,F2,1,1
2,2,17,8.0,F3,1,4
4,1,20,21.0,F3,1,4
21,1,17,30.0,F1,1,1
21,1,17,30.0,F2,2,4
26,1,18,5.0,F3,1,1
26,1,17,5.0,F2,2,2
26,2,17,5.0,F2,1,4
107,1,17,10.0,F4,1,4
107,1,17,10.0,F2,1,3
108,1,17,20.0,F3,2,2
123,1,18,8.0,F2,2,3
123,1,17,8.0,F3,2,1
123,1,17,8.0,F4,2,4
123,1,17,8.0,F2,1,5
146,1,20,85.0,F2,1,4
146,2,20,85.0,F0,1,5
151,1,20,12.0,F2,2,2
151,2,20,12.0,F2,3,3
151,2,20,12.0,F0,2,1
152,1,17,15.0,F0,1,4
154,2,20,22.0,F1,1,4
163,1,18,20.0,F1,1,3
164,1,20,81.0,F3,1,4
169,1,17,25.0,F2,1,4
179,1,18,23.0,F2,3,2
2,1,18,8.0,F1,1,2
2,1,17,8.0,F3,1,4
2,1,17,8.0,F3,1,3
2,1,17,8.0,F3,1,5
2,1,17,8.0,F4,1,4
2,1,17,8.0,F2,1,1
2,1,17,8.0,F3,1,4
2,1,17,8.0,F0,1,3
2,2,17,8.0,F0,1,4
2,2,17,8.0,F2,1,2
2,2,17,8.0,F5,1,2
2,2,17,8.0,F3,1,4
2,3,17,8.0,F2,1,3
2,3,17,8.0,F2,1,2
2,4,17,8.0,F2,1,3
20,1,18,25.0,F2,1,1
93,1,18,32.0,F1,1,1
123,1,17,8.0,F3,1,5
123,1,17,8.0,F3,2,3
123,1,17,8.0,F3,2,2
123,1,17,8.0,F5,2,1
123,1,17,8.0,F2,2,1
123,1,17,8.0,F3,2,3
123,1,17,8.0,F3,2,3
123,2,17,8.0,F0,2,2
134,1,20,15.0,F4,1,4
138,1,20,22.0,F3,1,4
146,1,20,85.0,F2,2,5
148,1,20,90.0,F2,1,4
151,6,20,12.0,F3,1,2
169,1,17,25.0,F2,1,5
169,1,17,25.0,F3,3,4
175,1,17,18.0,F3,1,3
179,1,17,23.0,F2,2,1
179,1,18,23.0,F2,1,5
179,1,17,23.0,F3,1,4
2,1,18,8.0,F2,1,3
2,1,17,8.0,F2,1,3
2,1,18,8.0,F2,1,1
2,1,18,8.0,F3,1,1
2,1,18,8.0,F2,1,3
2,1,17,8.0,F5,1,2
2,1,17,8.0,F2,1,3
2,1,17,8.0,F2,1,4
2,1,17,8.0,F3,3,2
2,1,17,8.0,F2,1,3
2,1,17,8.0,F2,1,4
2,2,17,8.0,F2,1,2
2,3,17,8.0,F2,1,1
18,1,17,55.0,F3,1,3
18,5,17,55.0,F3,1,1
26,2,17,5.0,F2,3,2
45,1,17,10.0,F3,2,1
50,1,17,20.0,F3,1,3
51,1,17,15.0,F3,1,2
74,1,20,25.0,F1,1,3
76,1,20,30.0,F4,1,2
76,1,20,30.0,F4,2,4
76,1,20,30.0,F4,3,5
76,1,17,30.0,F3,2,4
107,1,17,10.0,F2,1,4
107,1,17,10.0,F2,2,4
107,2,20,10.0,F4,4,5
108,1,17,20.0,F4,1,4
123,1,17,8.0,F2,2,2
123,1,17,8.0,F5,2,2
123,1,17,8.0,F2,2,4
128,2,20,25.0,F4,2,5
130,1,20,21.0,F4,2,4
139,1,20,21.0,F4,1,2
146,1,20,85.0,F2,1,5
148,1,20,90.0,F4,1,2
151,3,20,12.0,F2,2,2
151,3,20,12.0,H2,1,1
152,1,17,15.0,F2,2,2
152,1,17,15.0,F3,1,1
154,1,20,22.0,F4,3,5
154,2,20,22.0,F4,1,3
154,2,20,22.0,F4,3,4
155,1,17,27.0,F3,3,4
160,1,17,25.0,F2,3,3
169,1,17,25.0,F3,2,1
169,1,17,25.0,F3,4,4
169,1,17,25.0,F2,2,4
170,1,17,20.0,F2,1,3
179,1,17,23.0,F2,1,5
2,1,17,8.0,F2,1,2
2,1,18,8.0,F1,1,3
2,1,18,8.0,F4,1,2
2,1,17,8.0,F2,1,3
2,1,17,8.0,F3,2,5
2,1,17,8.0,F2,1,2
2,1,17,8.0,F2,1,2
2,1,17,8.0,F2,1,3
2,2,17,8.0,F2,1,2
2,2,17,8.0,F4,1,4
2,2,17,8.0,F3,1,2
2,2,17,8.0,F0,1,2
2,2,17,8.0,F3,1,3
2,2,17,8.0,F3,1,5
2,3,17,8.0,F3,1,4
2,3,17,8.0,F2,1,2
2,6,17,8.0,F3,1,3
20,1,17,25.0,F2,3,5
76,1,18,30.0,F1,2,4
76,1,20,30.0,F3,5,4
76,1,17,30.0,F3,2,2
76,1,17,30.0,F3,3,3
107,1,18,10.0,F2,1,3
108,1,18,20.0,F1,1,4
123,1,17,8.0,F2,1,3
123,1,17,8.0,F2,2,2
123,1,17,8.0,F2,1,3
123,1,17,8.0,F2,2,3
124,1,20,25.0,F4,2,4
128,1,20,25.0,F3,3,5
130,1,20,21.0,F3,2,1
130,1,20,21.0,F3,1,3
134,1,20,15.0,F3,2,3
141,1,20,40.0,F3,1,3
146,1,20,85.0,F4,2,5
148,1,20,90.0,F2,1,4
151,2,20,12.0,F4,1,1
151,3,20,12.0,F3,2,1
154,1,20,22.0,F3,4,3
154,3,20,22.0,F3,3,4
159,1,20,20.0,F0,1,1
159,1,17,20.0,F4,1,2
164,1,20,81.0,F3,1,1
168,1,17,27.0,F2,2,4
169,1,20,25.0,F4,3,2
169,1,17,25.0,F3,1,5
169,1,17,25.0,F3,3,3
169,1,17,25.0,F3,2,3
170,1,20,20.0,F4,1,4
179,1,17,23.0,F2,2,2
2,1,17,8.0,H1,2,2
2,1,17,8.0,F3,1,2
2,2,18,8.0,F2,2,1
2,2,17,8.0,F4,1,2
2,2,17,8.0,F2,2,4
2,2,17,8.0,F2,1,5
2,2,17,8.0,F2,1,3
2,2,17,8.0,F3,1,2
2,2,17,8.0,F2,1,4
2,3,17,8.0,F2,2,2
2,3,17,8.0,F3,1,3
12,1,20,30.0,F3,1,5
15,1,17,35.0,F0,2,4
19,1,17,20.0,H1,2,1
21,1,18,30.0,F2,1,1
26,1,17,5.0,F2,2,3
74,1,20,25.0,F2,1,2
74,1,17,25.0,F2,1,3
76,1,20,30.0,F1,2,4
76,1,17,30.0,F0,1,5
107,1,17,10.0,F2,1,4
123,1,17,8.0,F2,1,2
123,1,17,8.0,F3,2,2
123,1,17,8.0,F2,2,3
128,1,20,25.0,F1,1,2
135,1,20,21.0,F0,1,5
140,1,20,26.0,F0,1,3
140,2,20,26.0,F0,2,3
148,1,20,90.0,H2,1,3
151,3,20,12.0,H2,2,1
152,1,18,15.0,F2,1,5
154,1,20,22.0,F0,3,4
156,1,18,30.0,F2,1,5
159,1,20,20.0,F4,1,1
169,1,17,25.0,H1,1,5
169,1,18,25.0,F2,1,2
169,1,17,25.0,F3,1,1
170,1,17,20.0,F2,1,5
170,1,17,20.0,F2,1,4
175,1,17,18.0,F2,2,2
179,1,17,23.0,H1,1,4
179,2,17,23.0,F2,1,4
184,1,17,22.0,F2,1,1
2,1,17,8.0,F2,1,2
2,1,17,8.0,F2,1,3
2,1,17,8.0,F2,1,5
2,2,18,8.0,F2,2,1
2,2,17,8.0,F2,1,3
2,2,17,8.0,F4,1,1
2,2,17,8.0,F2,1,2
2,2,17,8.0,F2,1,5
2,2,17,8.0,F2,1,1
2,2,17,8.0,F2,1,1
2,3,17,8.0,F2,1,2
2,6,18,8.0,F2,1,5
2,10,17,8.0,F3,1,4
4,1,20,21.0,F3,2,3
19,1,17,20.0,F2,1,2
26,1,17,5.0,F2,1,5
74,1,18,25.0,F3,1,2
74,1,17,25.0,F2,2,1
74,1,17,25.0,F2,3,5
76,1,17,30.0,F3,1,3
76,1,18,30.0,F2,1,4
76,3,17,30.0,F3,2,3
93,1,17,32.0,F3,4,2
107,1,18,10.0,F2,1,2
107,1,17,10.0,F2,1,2
108,1,17,20.0,F2,2,3
123,1,17,8.0,F2,2,3
123,1,18,8.0,F2,2,1
123,1,17,8.0,F4,2,2
123,1,17,8.0,F2,2,3
130,1,20,21.0,F0,1,4
130,3,20,21.0,F0,1,4
134,1,20,15.0,F4,1,1
146,1,20,85.0,F0,2,5
151,2,20,12.0,F0,1,4
151,3,20,12.0,F2,2,2
152,3,18,15.0,F2,3,5
154,1,20,22.0,F3,1,4
154,1,20,22.0,F1,1,5
160,1,17,25.0,F4,1,1
164,1,20,81.0,F2,1,4
168,2,17,27.0,F3,1,2
169,3,17,25.0,F3,3,2
170,1,20,20.0,F4,2,3
175,1,17,18.0,F2,3,2
175,1,17,18.0,F1,1,3
2,1,17,8.0,F2,1,4
2,1,18,8.0,F2,1,3
2,1,17,8.0,F2,1,3
2,2,18,8.0,F2,1,2
2,2,17,8.0,F2,1,2
2,3,17,8.0,F0,1,2
2,4,17,8.0,F2,1,3
12,1,20,30.0,H2,5,4
15,1,17,35.0,F3,1,2
19,5,18,20.0,F3,1,2
93,1,17,32.0,F2,1,4
93,1,17,32.0,F3,2,3
107,2,17,10.0,F3,1,2
123,1,17,8.0,H1,1,2
123,1,17,8.0,F2,2,3
128,1,20,25.0,F3,1,5
130,1,20,21.0,F0,2,5
135,1,20,21.0,F2,1,4
140,1,20,26.0,F3,2,3
146,1,20,85.0,H2,4,3
146,1,20,85.0,F4,1,4
148,1,20,90.0,F0,1,5
148,1,20,90.0,H2,1,4
148,1,20,90.0,H2,2,5
148,1,20,90.0,F4,2,3
148,1,20,90.0,F0,1,1
148,4,20,90.0,F0,1,4
151,3,20,12.0,H2,3,1
154,1,20,22.0,F4,4,4
155,1,20,27.0,F3,3,2
159,1,17,20.0,F4,1,3
161,1,20,12.0,H2,6,1
168,1,17,27.0,F2,1,1
169,1,20,25.0,F4,3,2
169,1,17,25.0,F2,1,5
169,1,17,25.0,F3,1,2
169,1,18,25.0,F2,3,3
169,1,17,25.0,F2,1,4
170,1,17,20.0,F0,1,2
170,1,17,20.0,F2,1,1
176,1,17,30.0,F2,2,2
179,1,17,23.0,F2,1,4
179,1,18,23.0,F2,2,2
179,1,17,23.0,F2,1,1
2,1,20,8.0,F2,1,2
2,1,17,8.0,F2,1,2
2,1,18,8.0,F2,2,3
2,1,18,8.0,F4,1,2
2,1,17,8.0,F3,1,2
2,1,17,8.0,F3,1,2
2,1,17,8.0,F3,1,2
2,1,17,8.0,F2,2,1
2,2,18,8.0,F4,1,3
2,2,17,8.0,F2,1,2
2,2,17,8.0,F2,1,5
2,3,18,8.0,F3,1,1
2,6,17,8.0,F0,1,2
15,1,17,35.0,F2,1,2
45,1,17,10.0,F4,1,3
51,1,17,15.0,F4,2,4
74,1,17,25.0,F4,1,2
76,1,20,30.0,F0,1,3
76,1,20,30.0,F2,2,3
76,1,18,30.0,F3,3,5
76,1,20,30.0,F1,1,2
76,1,17,30.0,F0,3,3
76,1,17,30.0,F0,1,4
93,1,17,32.0,F2,1,4
107,1,17,10.0,F0,2,5
108,1,17,20.0,F2,3,2
123,1,18,8.0,F4,2,4
123,1,17,8.0,F2,2,1
123,1,17,8.0,F2,1,3
123,1,17,8.0,F4,1,4
123,1,17,8.0,F3,1,2
123,2,17,8.0,F2,1,1
146,1,20,85.0,F0,1,5
148,1,20,90.0,F0,1,3
148,1,20,90.0,F0,1,5
152,1,18,15.0,F2,1,4
154,1,20,22.0,F2,1,4
156,1,17,30.0,F0,4,3
169,1,17,25.0,F0,2,4
169,1,17,25.0,F2,2,3
169,2,17,25.0,F2,1,1
179,1,18,23.0,F3,2,4
179,2,17,23.0,F1,1,4
183,1,17,20.0,F0,5,5
2,1,17,8.0,F2,1,1
2,1,18,8.0,F4,1,2
2,1,17,8.0,F4,1,3
2,1,17,8.0,F0,1,3
2,1,17,8.0,F2,1,3
2,1,17,8.0,F2,1,4
2,2,17,8.0,F2,1,2
2,4,18,8.0,F0,1,3
2,15,17,8.0,F0,1,3
22,1,17,15.0,F3,2,4
22,1,17,15.0,F2,2,4
74,1,17,25.0,F2,2,2
76,1,20,30.0,F4,2,4
76,1,20,30.0,F2,4,4
76,1,18,30.0,F4,1,5
76,1,20,30.0,F2,1,5
93,1,17,32.0,F0,1,1
100,1,17,35.0,F3,1,1
108,2,17,20.0,F3,1,1
123,1,17,8.0,F2,2,2
123,1,17,8.0,F4,2,3
123,1,17,8.0,F2,1,3
139,1,20,21.0,F3,1,1
148,1,20,90.0,F3,1,3
148,1,20,90.0,F3,1,5
148,2,20,90.0,F4,1,5
151,2,20,12.0,F4,1,3
151,12,20,12.0,F2,3,1
152,1,18,15.0,F2,1,5
154,1,20,22.0,F3,2,4
155,1,20,27.0,F3,2,4
155,1,17,27.0,F4,1,2
156,1,20,30.0,F2,5,1
156,1,17,30.0,F2,1,4
156,1,17,30.0,F3,4,5
157,1,17,32.0,F2,1,4
164,2,20,81.0,F2,1,3
166,1,20,85.0,F2,2,1
169,1,17,25.0,F3,1,3
176,1,17,30.0,F2,1,5
179,1,17,23.0,F4,1,2
179,3,17,23.0,F2,1,4
184,1,17,22.0,F3,3,2
2,1,17,8.0,F4,1,4
2,1,17,8.0,F3,1,4
2,2,18,8.0,F4,1,4
2,2,18,8.0,F4,1,2
2,2,17,8.0,F3,1,1
2,2,17,8.0,F3,1,4
2,2,17,8.0,F2,1,4
2,2,17,8.0,F2,1,3
15,1,17,35.0,F3,2,4
20,1,17,25.0,F4,1,4
20,2,18,25.0,F1,2,2
74,1,18,25.0,F4,2,2
76,1,17,30.0,F2,1,5
76,1,18,30.0,F2,1,3
76,1,20,30.0,F3,4,5
76,1,17,30.0,F0,1,5
93,1,17,32.0,F3,1,5
107,1,17,10.0,F3,1,2
123,1,18,8.0,F4,2,5
123,1,17,8.0,F3,2,1
123,1,17,8.0,F2,1,4
123,1,17,8.0,F2,2,2
129,2,20,16.0,F0,1,3
130,2,20,21.0,F0,1,4
132,1,20,21.0,F3,2,3
133,1,20,21.0,F0,2,2
138,1,20,22.0,F5,1,5
138,1,20,22.0,F3,3,5
139,1,20,21.0,F3,1,1
140,1,20,26.0,F3,1,1
141,1,20,40.0,F3,1,2
148,1,20,90.0,F4,1,3
154,1,20,22.0,F4,2,5
155,1,17,27.0,F2,1,3
156,1,18,30.0,F1,1,1
168,1,17,27.0,F2,2,3
169,1,20,25.0,F3,2,5
169,1,17,25.0,F3,1,3
169,1,17,25.0,F3,1,3
179,1,17,23.0,F2,1,3
179,1,17,23.0,F4,2,3
179,1,17,23.0,F3,1,3
182,1,17,95.0,F3,1,3
2,1,17,8.0,F3,1,1
2,1,17,8.0,F2,1,2
2,1,17,8.0,F0,1,1
2,1,17,8.0,F4,3,2
2,1,17,8.0,F3,1,2
2,1,17,8.0,F3,1,2
2,1,17,8.0,F0,1,4
2,1,17,8.0,F2,1,4
2,1,17,8.0,F2,1,1
2,2,17,8.0,F0,2,4
2,2,18,8.0,F4,1,2
2,2,17,8.0,F2,1,3
2,2,17,8.0,F2,1,2
2,2,17,8.0,F4,1,1
2,4,18,8.0,F0,1,4
21,1,18,30.0,F2,1,1
76,1,20,30.0,F4,1,4
76,1,20,30.0,H2,3,4
76,1,17,30.0,F0,1,4
76,1,17,30.0,F2,2,5
107,1,17,10.0,F4,1,2
123,1,18,8.0,F4,2,1
123,1,17,8.0,F0,2,2
123,1,17,8.0,F3,2,1
123,2,18,8.0,F0,2,4
130,3,20,21.0,F0,1,2
132,1,20,21.0,F3,1,2
146,2,20,85.0,F2,1,4
148,2,20,90.0,F0,1,4
151,4,20,12.0,F2,2,2
151,5,20,12.0,H2,2,3
152,1,17,15.0,F1,1,2
159,1,18,20.0,F4,2,4
160,1,18,25.0,F4,1,3
161,1,20,12.0,F2,3,3
164,1,20,81.0,H2,1,4
169,1,17,25.0,F4,2,2
169,1,17,25.0,F2,1,5
179,1,17,23.0,F2,1,4
179,4,17,23.0,F2,1,2
2,1,18,8.0,F4,1,4
2,1,18,8.0,F3,1,3
2,1,17,8.0,F2,1,2
2,1,17,8.0,F2,1,2
2,1,17,8.0,F2,1,2
2,1,17,8.0,F2,1,3
2,2,18,8.0,F3,1,1
2,2,17,8.0,F4,3,2
2,2,17,8.0,F4,1,3
2,3,17,8.0,F2,1,5
2,4,17,8.0,F1,1,2
12,2,20,30.0,F4,2,5
19,1,17,20.0,F4,1,1
26,1,17,5.0,F2,1,2
74,1,18,25.0,F4,1,3
76,1,20,30.0,F3,3,4
76,1,20,30.0,F3,4,5
76,1,17,30.0,F2,1,3
76,1,17,30.0,F2,4,2
76,1,17,30.0,F4,2,3
76,2,20,30.0,F2,1,5
76,2,20,30.0,F4,3,4
93,1,17,32.0,F3,1,2
107,1,17,10.0,F3,1,3
107,1,17,10.0,F2,3,5
123,1,20,8.0,F5,1,1
123,1,18,8.0,F3,2,4
123,1,17,8.0,F2,2,5
123,1,17,8.0,F1,2,1
123,1,17,8.0,F2,2,2
123,2,17,8.0,F4,2,2
123,2,17,8.0,F3,2,4
123,4,18,8.0,F2,1,5
