140,2020-08-11,20:02:14,F0000
156,2020-08-11,20:02:14,F0000
107,2020-08-11,20:24:10,F0000
140,2020-08-11,20:28:08,F0000
12,2020-08-11,20:29:33,F0000
107,2020-08-11,20:29:33,F0000
139,2020-08-11,20:29:33,F0000
140,2020-08-11,20:30:37,F0000
140,2020-08-11,20:30:52,F0000
134,2020-08-11,20:34:02,F0000
157,2020-08-11,20:36:25,F0000
134,2020-08-11,20:38:30,F0000
140,2020-08-11,20:38:30,F0000
155,2020-08-11,20:38:30,F0000
159,2020-08-11,20:38:51,F0000
140,2020-08-11,20:39:23,F0000
107,2020-08-11,20:42:42,F0000
140,2020-08-11,20:43:18,F0000
134,2020-08-11,20:45:00,F0000
12,2020-08-11,20:46:01,F0000
157,2020-08-11,20:47:24,F0000
16,2020-08-11,20:49:45,F0000
155,2020-08-11,20:49:45,F0000
12,2020-08-11,20:54:42,F0000
12,2020-08-11,20:59:16,F0000
156,2020-08-11,21:00:40,F0000
134,2020-08-11,21:09:50,F0000
15,2020-08-11,21:12:58,F0000
16,2020-08-11,21:12:58,F0000
16,2020-08-11,21:12:58,F0000
12,2020-08-11,21:15:04,F0000
12,2020-08-11,21:15:14,F0000
140,2020-08-11,21:16:06,F0000
12,2020-08-11,21:17:11,F0000
134,2020-08-11,21:29:25,F0000
16,2020-08-11,21:31:46,F0000
155,2020-08-11,21:33:48,F0000
155,2020-08-11,21:34:14,F0000
16,2020-08-11,21:35:15,F0000
157,2020-08-11,21:35:15,F0000
12,2020-08-11,21:35:50,F0000
156,2020-08-11,21:35:50,F0000
157,2020-08-11,21:35:50,F0000
159,2020-08-11,21:36:16,F0000
140,2020-08-11,21:36:37,F0000
157,2020-08-11,21:37:25,F0000
155,2020-08-11,21:38:40,F0000
155,2020-08-11,21:42:45,F0000
134,2020-08-11,21:43:11,F0000
16,2020-08-11,21:46:46,F0000
16,2020-08-11,21:50:25,F0000
134,2020-08-11,21:50:25,F0000
156,2020-08-12,17:51:16,F0000
158,2020-08-12,18:35:03,F0000
15,2020-08-12,18:38:00,F0000
16,2020-08-12,18:38:00,F0000
107,2020-08-12,18:38:00,F0000
156,2020-08-12,18:41:04,F0000
107,2020-08-12,18:56:38,F0000
130,2020-08-12,19:59:44,F0000
140,2020-08-12,19:59:44,F0000
156,2020-08-12,19:59:44,F0000
134,2020-08-12,20:01:14,F0000
134,2020-08-12,20:01:14,F0000
140,2020-08-12,20:01:14,F0000
155,2020-08-12,20:01:14,F0000
156,2020-08-12,20:01:14,F0000
16,2020-08-12,20:01:31,F0000
130,2020-08-12,20:01:52,F0000
155,2020-08-12,20:01:52,F0000
12,2020-08-12,20:03:11,F0000
12,2020-08-12,20:03:36,F0000
134,2020-08-12,20:03:48,F0000
130,2020-08-12,20:04:03,F0000
12,2020-08-12,20:04:39,F0000
134,2020-08-12,20:04:39,F0000
139,2020-08-12,20:05:28,F0000
161,2020-08-12,20:05:28,F0000
16,2020-08-12,20:05:41,F0000
134,2020-08-12,20:06:01,F0000
157,2020-08-12,20:06:01,F0000
16,2020-08-12,20:06:34,F0000
155,2020-08-12,20:07:46,F0000
140,2020-08-12,20:08:05,F0000
139,2020-08-12,20:10:55,F0000
12,2020-08-12,20:11:38,F0000
128,2020-08-12,20:12:58,F0000
134,2020-08-12,20:12:58,F0000
12,2020-08-12,20:14:37,F0000
128,2020-08-12,20:14:37,F0000
130,2020-08-12,20:14:37,F0000
134,2020-08-12,20:14:37,F0000
139,2020-08-12,20:14:37,F0000
155,2020-08-12,20:14:37,F0000
156,2020-08-12,20:14:37,F0000
16,2020-08-12,20:15:02,F0000
134,2020-08-12,20:15:02,F0000
156,2020-08-12,20:15:02,F0000
107,2020-08-12,20:15:14,F0000
154,2020-08-12,20:15:47,F0000
154,2020-08-12,20:15:47,F0000
12,2020-08-12,20:16:04,F0000
135,2020-08-12,20:16:04,F0000
156,2020-08-12,20:16:04,F0000
107,2020-08-12,20:16:17,F0000
12,2020-08-12,20:16:45,F0000
107,2020-08-12,20:16:45,F0000
154,2020-08-12,20:16:45,F0000
130,2020-08-12,20:17:26,F0000
154,2020-08-12,20:17:26,F0000
140,2020-08-12,20:17:39,F0000
154,2020-08-12,20:17:39,F0000
128,2020-08-12,20:17:52,F0000
140,2020-08-12,20:17:52,F0000
155,2020-08-12,20:17:52,F0000
12,2020-08-12,20:19:39,F0000
107,2020-08-12,20:19:39,F0000
128,2020-08-12,20:19:39,F0000
130,2020-08-12,20:19:39,F0000
159,2020-08-12,20:19:39,F0000
12,2020-08-12,20:19:49,F0000
128,2020-08-12,20:20:05,F0000
132,2020-08-12,20:20:05,F0000
12,2020-08-12,20:21:04,F0000
130,2020-08-12,20:21:04,F0000
157,2020-08-12,20:21:04,F0000
134,2020-08-12,20:21:39,F0000
154,2020-08-12,20:21:39,F0000
134,2020-08-12,20:22:12,F0000
16,2020-08-12,20:22:31,F0000
134,2020-08-12,20:22:31,F0000
128,2020-08-12,20:23:07,F0000
134,2020-08-12,20:23:07,F0000
140,2020-08-12,20:23:07,F0000
12,2020-08-12,20:24:14,F0000
135,2020-08-12,20:24:14,F0000
158,2020-08-12,20:24:54,F0000
156,2020-08-12,20:25:05,F0000
12,2020-08-12,20:25:27,F0000
156,2020-08-12,20:25:51,F0000
156,2020-08-12,20:27:23,F0000
129,2020-08-12,20:27:27,F0000
128,2020-08-12,20:28:24,F0000
155,2020-08-12,20:28:45,F0000
154,2020-08-12,20:29:34,F0000
130,2020-08-12,20:29:44,F0000
128,2020-08-12,20:30:21,F0000
130,2020-08-12,20:30:21,F0000
128,2020-08-12,20:30:30,F0000
128,2020-08-12,20:30:42,F0000
131,2020-08-12,20:31:14,F0000
132,2020-08-12,20:31:34,F0000
133,2020-08-12,20:31:34,F0000
154,2020-08-12,20:31:34,F0000
128,2020-08-12,20:31:50,F0000
130,2020-08-12,20:31:50,F0000
155,2020-08-12,20:31:50,F0000
156,2020-08-12,20:33:00,F0000
160,2020-08-12,20:33:00,F0000
12,2020-08-12,20:33:20,F0000
139,2020-08-12,20:33:20,F0000
140,2020-08-12,20:33:45,F0000
155,2020-08-12,20:33:55,F0000
156,2020-08-12,20:33:55,F0000
140,2020-08-12,20:34:13,F0000
156,2020-08-12,20:34:30,F0000
157,2020-08-12,20:34:30,F0000
16,2020-08-12,20:34:49,F0000
128,2020-08-12,20:35:12,F0000
128,2020-08-12,20:35:33,F0000
128,2020-08-12,20:36:16,F0000
154,2020-08-12,20:36:16,F0000
155,2020-08-12,20:37:22,F0000
155,2020-08-12,20:37:22,F0000
107,2020-08-12,20:39:04,F0000
154,2020-08-12,20:39:38,F0000
155,2020-08-12,20:39:38,F0000
134,2020-08-12,20:41:00,F0000
16,2020-08-12,20:41:31,F0000
130,2020-08-12,20:42:06,F0000
154,2020-08-12,20:42:06,F0000
156,2020-08-12,20:42:47,F0000
157,2020-08-12,20:42:47,F0000
130,2020-08-12,20:43:10,F0000
159,2020-08-12,20:43:10,F0000
161,2020-08-12,20:43:59,F0000
140,2020-08-12,20:44:14,F0000
12,2020-08-12,20:46:29,F0000
128,2020-08-12,20:46:29,F0000
140,2020-08-12,20:46:29,F0000
15,2020-08-12,20:47:28,F0000
154,2020-08-12,20:47:28,F0000
156,2020-08-12,20:47:37,F0000
128,2020-08-12,20:49:32,F0000
155,2020-08-12,20:51:02,F0000
134,2020-08-12,20:51:15,F0000
12,2020-08-12,20:52:34,F0000
157,2020-08-12,20:52:34,F0000
159,2020-08-12,20:52:34,F0000
140,2020-08-12,20:53:11,F0000
155,2020-08-12,20:53:11,F0000
155,2020-08-12,20:53:28,F0000
140,2020-08-12,20:53:39,F0000
159,2020-08-12,20:53:39,F0000
128,2020-08-12,20:54:12,F0000
140,2020-08-12,20:54:12,F0000
161,2020-08-12,20:54:42,F0000
16,2020-08-12,20:54:59,F0000
