146,2020-09-01,00:08:13,F0000
151,2020-09-01,00:08:13,F0000
148,2020-09-01,00:08:46,F0000
169,2020-09-01,00:09:51,F0000
134,2020-09-01,00:28:43,F0000
155,2020-09-01,00:28:58,F0000
12,2020-09-01,00:34:04,F0000
154,2020-09-01,00:34:04,F0000
26,2020-09-01,00:34:42,F0000
108,2020-09-01,00:43:00,F0000
134,2020-09-01,00:44:18,F0000
155,2020-09-01,00:44:18,F0000
156,2020-09-01,00:44:34,F0000
154,2020-09-01,00:48:28,F0000
134,2020-09-01,00:54:21,F0000
26,2020-09-01,00:59:40,F0000
134,2020-09-01,00:59:40,F0000
159,2020-09-01,00:59:40,F0000
76,2020-09-01,17:10:41,F0000
108,2020-09-01,17:10:41,F0000
123,2020-09-01,17:10:41,F0000
22,2020-09-01,17:13:34,F0000
76,2020-09-01,17:13:34,F0000
169,2020-09-01,17:13:34,F0000
169,2020-09-01,17:17:54,F0000
48,2020-09-01,17:17:59,F0000
25,2020-09-01,17:55:36,F0000
123,2020-09-01,17:55:36,F0000
163,2020-09-01,18:04:14,F0000
170,2020-09-01,18:08:55,F0000
169,2020-09-01,18:36:07,F0000
76,2020-09-01,18:49:31,F0000
124,2020-09-01,20:00:27,F0000
130,2020-09-01,20:00:27,F0000
169,2020-09-01,20:00:30,F0000
124,2020-09-01,20:01:32,F0000
130,2020-09-01,20:01:32,F0000
146,2020-09-01,20:01:32,F0000
148,2020-09-01,20:01:32,F0000
151,2020-09-01,20:01:32,F0000
123,2020-09-01,20:02:20,F0000
123,2020-09-01,20:02:20,F0000
124,2020-09-01,20:02:20,F0000
130,2020-09-01,20:06:11,F0000
146,2020-09-01,20:06:26,F0000
151,2020-09-01,20:06:26,F0000
148,2020-09-01,20:07:16,F0000
12,2020-09-01,20:07:30,F0000
130,2020-09-01,20:07:30,F0000
154,2020-09-01,20:07:30,F0000
146,2020-09-01,20:10:18,F0000
151,2020-09-01,20:10:18,F0000
148,2020-09-01,20:10:21,F0000
146,2020-09-01,20:10:57,F0000
108,2020-09-01,20:12:30,F0000
124,2020-09-01,20:12:30,F0000
154,2020-09-01,20:12:30,F0000
130,2020-09-01,20:12:48,F0000
124,2020-09-01,20:13:17,F0000
146,2020-09-01,20:13:46,F0000
12,2020-09-01,20:14:20,F0000
76,2020-09-01,20:14:39,F0000
148,2020-09-01,20:14:39,F0000
155,2020-09-01,20:14:39,F0000
146,2020-09-01,20:15:15,F0000
148,2020-09-01,20:15:15,F0000
148,2020-09-01,20:15:42,F0000
161,2020-09-01,20:15:57,F0000
148,2020-09-01,20:16:25,F0000
123,2020-09-01,20:17:04,F0000
124,2020-09-01,20:17:04,F0000
154,2020-09-01,20:17:04,F0000
148,2020-09-01,20:17:19,F0000
130,2020-09-01,20:18:02,F0000
151,2020-09-01,20:18:02,F0000
76,2020-09-01,20:19:50,F0000
130,2020-09-01,20:19:50,F0000
138,2020-09-01,20:19:50,F0000
148,2020-09-01,20:19:50,F0000
130,2020-09-01,20:21:00,F0000
124,2020-09-01,20:26:04,F0000
130,2020-09-01,20:26:04,F0000
124,2020-09-01,20:28:18,F0000
154,2020-09-01,20:30:17,F0000
154,2020-09-01,20:30:46,F0000
26,2020-09-01,20:31:23,F0000
76,2020-09-01,20:31:40,F0000
169,2020-09-01,20:31:40,F0000
171,2020-09-01,20:31:40,F0000
76,2020-09-01,20:31:54,F0000
154,2020-09-01,20:31:54,F0000
169,2020-09-01,20:32:07,F0000
148,2020-09-01,20:32:29,F0000
130,2020-09-01,20:34:21,F0000
74,2020-09-01,20:34:49,F0000
135,2020-09-01,20:38:34,F0000
124,2020-09-01,20:39:00,F0000
48,2020-09-01,20:39:27,F0000
161,2020-09-01,20:40:27,F0000
130,2020-09-01,20:41:08,F0000
148,2020-09-01,20:41:23,F0000
76,2020-09-01,20:41:41,F0000
148,2020-09-01,20:41:41,F0000
76,2020-09-01,20:43:37,F0000
146,2020-09-01,20:43:37,F0000
148,2020-09-01,20:43:37,F0000
151,2020-09-01,20:43:37,F0000
154,2020-09-01,20:43:51,F0000
130,2020-09-01,20:44:22,F0000
148,2020-09-01,20:44:22,F0000
175,2020-09-01,20:45:31,F0000
12,2020-09-01,20:46:21,F0000
140,2020-09-01,20:48:14,F0000
146,2020-09-01,20:48:14,F0000
151,2020-09-01,20:48:14,F0000
130,2020-09-01,20:48:36,F0000
130,2020-09-01,20:48:41,F0000
148,2020-09-01,20:49:10,F0000
12,2020-09-01,20:49:48,F0000
148,2020-09-01,20:49:48,F0000
151,2020-09-01,20:49:48,F0000
164,2020-09-01,20:49:48,F0000
132,2020-09-01,20:50:21,F0000
148,2020-09-01,20:50:49,F0000
76,2020-09-01,20:52:09,F0000
154,2020-09-01,20:52:54,F0000
161,2020-09-01,20:52:54,F0000
140,2020-09-01,20:57:46,F0000
148,2020-09-01,20:57:46,F0000
156,2020-09-01,20:58:00,F0000
154,2020-09-01,20:58:10,F0000
123,2020-09-01,20:58:50,F0000
76,2020-09-01,21:00:28,F0000
161,2020-09-01,21:01:26,F0000
146,2020-09-01,21:01:57,F0000
151,2020-09-01,21:01:57,F0000
175,2020-09-01,21:03:06,F0000
156,2020-09-01,21:03:35,F0000
76,2020-09-01,21:10:01,F0000
124,2020-09-01,21:10:01,F0000
129,2020-09-01,21:10:01,F0000
130,2020-09-01,21:10:01,F0000
148,2020-09-01,21:12:31,F0000
76,2020-09-01,21:18:34,F0000
148,2020-09-01,21:18:34,F0000
124,2020-09-01,21:20:39,F0000
130,2020-09-01,21:20:39,F0000
151,2020-09-01,21:24:25,F0000
146,2020-09-01,21:24:57,F0000
148,2020-09-01,21:24:57,F0000
175,2020-09-01,21:26:04,F0000
146,2020-09-01,21:27:40,F0000
154,2020-09-01,21:30:32,F0000
155,2020-09-01,21:30:52,F0000
156,2020-09-01,21:30:52,F0000
93,2020-09-01,21:33:22,F0000
151,2020-09-01,21:35:35,F0000
151,2020-09-01,21:35:35,F0000
164,2020-09-01,21:35:35,F0000
166,2020-09-01,21:35:35,F0000
123,2020-09-01,21:37:32,F0000
161,2020-09-01,21:37:32,F0000
129,2020-09-01,21:39:29,F0000
155,2020-09-01,21:39:29,F0000
130,2020-09-01,21:39:58,F0000
148,2020-09-01,21:40:02,F0000
161,2020-09-01,21:41:19,F0000
140,2020-09-01,21:44:48,F0000
161,2020-09-01,21:44:48,F0000
151,2020-09-01,21:44:56,F0000
169,2020-09-01,21:46:49,F0000
161,2020-09-01,21:48:25,F0000
15,2020-09-01,21:48:44,F0000
130,2020-09-01,21:54:46,F0000
146,2020-09-01,21:59:44,F0000
148,2020-09-01,21:59:44,F0000
155,2020-09-01,22:10:14,F0000
161,2020-09-01,22:33:02,F0000
148,2020-09-01,22:36:01,F0000
