2020-09-17,345,['159']
2020-09-09,1048,['76']
2020-09-21,153,['2']
2020-09-18,1133,"['76', '156']"
2020-09-07,76,['2']
2020-09-05,1026,['134']
2020-09-16,1389,"['74', '107', '107', '169', '176']"
2020-09-11,1150,['128']
2020-09-11,118,['2']
2020-09-19,746,['154']
2020-09-05,1138,['25']
2020-09-18,1281,"['128', '128']"
2020-09-17,1221,['183']
2020-09-10,9,['170']
2020-09-14,32,['170']
2020-09-21,1133,['15']
2020-09-06,1231,['93']
2020-09-25,49,['123']
2020-09-09,847,['99']
2020-09-29,1507,"['26', '100']"
2020-09-08,100,"['2', '163']"
2020-09-07,254,['148']
2020-09-20,1376,"['131', '151', '164']"
2020-09-12,325,"['139', '169']"
2020-09-04,860,"['167', '170']"
2020-09-08,1351,['148']
2020-09-16,323,['141']
2020-09-29,142,"['46', '182']"
2020-09-04,909,"['128', '148', '151']"
2020-09-02,162,['74']
2020-09-20,51,['2']
2020-09-11,1206,"['26', '135', '138', '139', '154', '169']"
2020-09-28,1324,"['128', '132', '173']"
2020-09-05,501,"['12', '154']"
2020-09-09,464,['129']
2020-09-27,577,['148']
2020-09-29,329,"['76', '148']"
2020-09-20,1420,"['146', '151']"
2020-09-26,1139,['148']
2020-09-21,1074,['141']
2020-09-24,836,"['93', '128', '135', '176']"
2020-09-25,1010,"['130', '138']"
2020-09-23,19,['2']
2020-09-05,94,"['146', '148']"
2020-09-14,865,"['108', '148']"
2020-09-18,441,['159']
2020-09-11,1236,['160']
2020-09-04,441,"['151', '164']"
2020-09-17,942,['134']
2020-09-11,1311,"['76', '157']"
2020-09-18,1145,"['146', '151', '155']"
2020-09-12,1733,['154']
2020-09-27,1385,['128']
2020-09-05,381,['164']
2020-09-16,304,"['151', '164']"
2020-09-12,368,"['14', '169']"
2020-09-17,1209,['76']
2020-09-29,1464,['178']
2020-09-23,1505,['154']
2020-09-06,1145,['76']
2020-09-07,345,['134']
2020-09-09,1675,['134']
2020-09-01,236,"['124', '132', '154', '156']"
2020-09-04,69,"['2', '74', '123']"
2020-09-17,1048,['128']
2020-09-16,773,"['25', '154', '154']"
2020-09-01,559,['154']
2020-09-02,1307,"['134', '154', '158']"
2020-09-27,245,['160']
2020-09-08,926,"['163', '170']"
2020-09-28,1346,"['100', '105']"
2020-09-12,440,"['151', '164']"
2020-09-27,424,['142']
2020-09-13,147,['26']
2020-09-14,75,['169']
2020-09-25,92,"['2', '123']"
2020-09-11,1302,"['128', '134', '156']"
2020-09-27,1210,['107']
2020-09-06,1211,['148']
2020-09-19,1899,['154']
2020-09-20,170,['2']
2020-09-07,1626,['76']
2020-09-08,1171,"['128', '138']"
2020-09-27,1432,"['128', '154']"
2020-09-19,41,['169']
2020-09-18,1293,"['128', '130', '170']"
2020-09-04,673,['128']
2020-09-23,474,"['76', '128', '154']"
2020-09-20,676,['21']
2020-09-14,1539,['169']
2020-09-30,1983,['134']
2020-09-15,291,"['151', '166']"
2020-09-21,411,['140']
2020-09-11,726,['154']
2020-09-04,696,['169']
2020-09-04,534,['163']
2020-09-11,1072,"['108', '139']"
2020-09-22,1712,"['76', '176']"
2020-09-02,280,['130']
2020-09-10,481,"['128', '157']"
2020-09-09,581,"['146', '151', '154']"
2020-09-22,1526,"['107', '154']"
2020-09-18,20,"['2', '123']"
2020-09-29,284,['2']
2020-09-22,284,"['76', '123']"
2020-09-28,1481,"['129', '138']"
2020-09-14,1460,"['25', '26', '169']"
2020-09-20,983,['140']
2020-09-13,787,['169']
2020-09-01,920,['134']
2020-09-07,94,['76']
2020-09-10,114,"['99', '108']"
2020-09-10,606,['154']
2020-09-26,119,['2']
2020-09-21,55,"['2', '123']"
2020-09-19,530,['76']
2020-09-02,114,"['124', '161']"
2020-09-04,1047,"['4', '123', '154']"
2020-09-15,1228,"['108', '154']"
2020-09-04,243,"['134', '146', '151', '151', '151', '154', '155', '164', '164']"
2020-09-26,1933,['151']
2020-09-20,1670,['130']
2020-09-23,866,['76']
2020-09-20,758,['76']
2020-09-13,951,['128']
2020-09-17,923,['76']
2020-09-29,2061,"['128', '168', '170']"
2020-09-19,381,['128']
2020-09-20,1646,"['93', '171']"
2020-09-11,709,"['74', '128', '133']"
2020-09-08,755,"['25', '76', '156']"
2020-09-26,1859,"['134', '140']"
2020-09-07,1547,['170']
2020-09-25,634,['182']
2020-09-19,2062,['107']
2020-09-03,791,"['4', '154']"
2020-09-28,1892,"['74', '154']"
2020-09-27,649,"['76', '154']"
2020-09-20,1337,"['151', '164']"
2020-09-22,434,['154']
2020-09-16,1090,"['139', '140']"
2020-09-21,630,['170']
2020-09-26,866,"['76', '154', '178']"
2020-09-01,812,"['74', '154']"
2020-09-23,96,"['2', '123']"
2020-09-13,1120,['138']
2020-09-28,1926,['134']
2020-09-10,661,['76']
2020-09-27,988,['76']
2020-09-29,1470,['168']
2020-09-22,545,"['146', '151']"
2020-09-09,1253,"['151', '164', '169']"
2020-09-08,481,"['134', '138']"
2020-09-02,1024,['124']
2020-09-04,628,['128']
2020-09-22,71,"['2', '159']"
2020-09-27,971,['100']
2020-09-13,580,['155']
2020-09-21,182,"['107', '169']"
2020-09-27,1453,"['74', '128', '184']"
2020-09-12,1676,['14']
2020-09-26,26,['2']
2020-09-19,611,"['93', '154']"
2020-09-07,320,['76']
2020-09-09,215,"['130', '154']"
2020-09-11,407,"['76', '128', '138']"
2020-09-11,885,['105']
2020-09-19,27,"['2', '123']"
2020-09-23,147,['107']
2020-09-17,540,"['76', '107', '128', '169']"
2020-09-28,1289,['132']
2020-09-22,694,"['128', '148', '154', '154']"
2020-09-29,95,['179']
2020-09-08,277,['151']
2020-09-21,1890,"['12', '169']"
2020-09-13,1686,['169']
2020-09-13,742,['176']
2020-09-15,1374,"['108', '154']"
2020-09-24,877,"['128', '134', '176']"
2020-09-11,1093,['130']
2020-09-29,1451,"['2', '154']"
2020-09-11,1395,"['105', '128', '154', '154']"
2020-09-25,1324,['142']
2020-09-07,139,['76']
2020-09-28,1498,"['15', '154']"
2020-09-09,1443,"['21', '128', '163']"
2020-09-11,951,['93']
2020-09-26,2058,['134']
2020-09-08,88,['2']
2020-09-10,476,"['128', '169']"
2020-09-29,1182,"['138', '142']"
2020-09-09,1465,"['107', '128', '154', '160']"
2020-09-23,683,"['148', '157', '169']"
2020-09-27,270,"['74', '107']"
2020-09-21,356,['146']
2020-09-15,1556,['155']
2020-09-08,1630,"['128', '155']"
2020-09-04,1226,"['26', '134']"
2020-09-13,1186,['156']
2020-09-13,736,"['169', '171']"
2020-09-07,261,"['51', '169']"
2020-09-24,501,['134']
2020-09-11,311,"['93', '123', '154']"
2020-09-17,619,['128']
2020-09-21,510,['154']
2020-09-01,342,['12']
2020-09-02,694,"['148', '169']"
2020-09-13,1556,"['12', '154']"
2020-09-05,730,['154']
2020-09-25,234,['179']
2020-09-26,699,"['76', '128', '154']"
2020-09-02,896,"['22', '160']"
2020-09-13,966,['134']
2020-09-03,935,['22']
2020-09-17,253,"['130', '134', '134', '151', '166', '169', '169']"
2020-09-07,726,['141']
2020-09-07,1049,"['155', '156']"
2020-09-20,1256,['93']
2020-09-25,1107,"['26', '130']"
2020-09-21,664,['170']
2020-09-06,1398,['25']
2020-09-07,712,"['128', '154', '156']"
2020-09-01,461,['161']
2020-09-22,213,['76']
2020-09-20,1119,['156']
2020-09-05,1175,['130']
2020-09-12,1266,"['128', '134']"
2020-09-04,116,['164']
2020-09-29,56,"['2', '123', '169']"
2020-09-26,1036,['130']
2020-09-12,521,['130']
2020-09-07,1531,['156']
2020-09-23,1275,"['134', '154']"
2020-09-20,1959,['128']
2020-09-03,1496,['108']
2020-09-03,1485,"['129', '170']"
2020-09-13,54,['179']
2020-09-03,655,"['76', '138']"
2020-09-04,503,"['76', '108']"
2020-09-03,918,['4']
2020-09-19,592,"['76', '141']"
2020-09-05,349,"['146', '151']"
2020-09-08,436,"['128', '128', '151', '155', '164']"
2020-09-17,470,['128']
2020-09-25,1201,"['14', '182']"
2020-09-19,1362,['154']
2020-09-13,1533,['169']
2020-09-02,760,['130']
2020-09-12,1373,['154']
2020-09-09,831,['154']
2020-09-08,943,['12']
2020-09-01,723,"['124', '156']"
2020-09-30,1806,"['74', '76', '130']"
2020-09-09,853,['128']
2020-09-22,122,['170']
2020-09-05,1467,['178']
2020-09-28,1640,"['128', '128']"
2020-09-09,127,['152']
2020-09-07,3,['123']
2020-09-01,1412,['159']
2020-09-14,193,"['135', '169']"
2020-09-14,461,"['76', '128']"
2020-09-13,836,['155']
2020-09-27,1260,['128']
2020-09-27,1909,"['105', '107']"
2020-09-21,1765,"['76', '93']"
2020-09-27,379,['74']
2020-09-05,77,['2']
2020-09-22,1822,['128']
2020-09-03,555,['154']
2020-09-21,236,"['2', '159']"
2020-09-05,828,"['12', '154']"
2020-09-20,1778,"['76', '157', '169']"
2020-09-22,1534,"['14', '14', '154']"
2020-09-17,493,['128']
2020-09-06,1309,"['128', '128']"
2020-09-15,557,"['134', '138', '169']"
2020-09-24,903,['93']
2020-09-18,1268,"['25', '154', '169']"
2020-09-08,1625,"['146', '151']"
2020-09-10,612,['154']
2020-09-13,1056,"['151', '156', '164']"
2020-09-03,619,"['130', '138', '163']"
2020-09-26,204,['179']
2020-09-23,1358,['12']
2020-09-18,245,['74']
2020-09-17,1802,['169']
2020-09-22,1054,"['45', '140', '141', '154']"
2020-09-29,978,"['185', '186']"
2020-09-26,561,['176']
2020-09-25,1326,"['135', '169']"
2020-09-28,219,['179']
2020-09-29,1853,['26']
2020-09-16,453,['130']
2020-09-17,935,"['128', '130', '154']"
2020-09-30,1966,['134']
2020-09-02,579,"['76', '93', '157', '161']"
2020-09-07,386,"['12', '20', '151', '154', '164', '169']"
2020-09-29,560,"['129', '154']"
2020-09-23,1547,['175']
2020-09-08,201,['131']
2020-09-28,1231,"['22', '74']"
2020-09-25,622,['128']
2020-09-13,1702,['139']
2020-09-21,1485,['183']
2020-09-04,971,"['128', '160']"
2020-09-21,1114,['169']
2020-09-24,21,['169']
2020-09-19,1869,"['128', '154']"
2020-09-11,355,['108']
2020-09-24,384,"['129', '151', '164']"
2020-09-15,1527,['134']
2020-09-28,658,['154']
2020-09-27,1869,"['76', '100']"
2020-09-24,854,['128']
2020-09-29,438,['135']
2020-09-29,1425,['76']
2020-09-14,975,['76']
2020-09-12,123,['93']
2020-09-06,1093,['169']
2020-09-15,1395,['128']
2020-09-12,1095,"['128', '176']"
2020-09-22,1086,"['128', '154']"
2020-09-20,1153,['2']
2020-09-13,822,['128']
2020-09-22,207,"['107', '159']"
2020-09-08,1150,['128']
2020-09-09,1390,['156']
2020-09-23,915,['100']
2020-09-04,459,"['151', '177']"
2020-09-24,582,['138']
2020-09-29,1397,['128']
2020-09-16,1059,"['141', '154', '169']"
2020-09-12,1232,"['171', '176']"
2020-09-14,83,['2']
2020-09-14,445,['154']
2020-09-04,600,['169']
2020-09-14,543,['108']
2020-09-13,1161,"['128', '156']"
2020-09-02,1042,"['74', '135']"
2020-09-25,296,['164']
2020-09-10,1277,['155']
2020-09-21,1866,['155']
2020-09-11,606,['154']
2020-09-08,717,"['12', '169']"
2020-09-27,1047,['76']
2020-09-23,529,['76']
2020-09-09,1053,['22']
2020-09-25,719,['156']
2020-09-21,460,"['76', '156']"
2020-09-08,372,"['12', '151', '164']"
2020-09-18,597,['141']
2020-09-28,698,['132']
2020-09-28,322,['15']
2020-09-21,1295,['130']
2020-09-13,555,"['26', '176']"
2020-09-17,268,"['154', '155']"
2020-09-13,1095,['154']
2020-09-21,69,['2']
2020-09-16,1494,['76']
2020-09-02,905,['169']
2020-09-11,1252,['128']
2020-09-05,510,['123']
2020-09-07,1586,['134']
2020-09-21,1997,['134']
2020-09-20,997,['141']
2020-09-20,352,"['129', '146']"
2020-09-05,139,['76']
2020-09-14,332,['128']
2020-09-11,971,['130']
2020-09-12,1279,['163']
2020-09-07,170,"['146', '151']"
2020-09-10,394,['156']
2020-09-14,182,"['135', '139', '151', '155', '164']"
2020-09-19,2,"['21', '123', '169']"
2020-09-13,503,['154']
2020-09-17,894,"['151', '164']"
2020-09-09,459,"['128', '154']"
2020-09-10,514,['176']
2020-09-06,673,['76']
2020-09-23,1664,['134']
2020-09-02,89,['124']
2020-09-19,225,['2']
2020-09-22,643,"['12', '76', '130']"
2020-09-18,544,"['139', '154', '169']"
2020-09-08,1250,"['76', '151', '164']"
2020-09-03,217,"['4', '152']"
2020-09-24,1143,"['93', '108']"
2020-09-25,1128,['161']
2020-09-06,1056,['138']
2020-09-26,269,['157']
2020-09-13,802,['178']
2020-09-21,1783,"['128', '130']"
2020-09-26,452,['141']
2020-09-01,636,['124']
2020-09-08,521,"['25', '93', '105']"
2020-09-09,1680,['169']
2020-09-29,442,['170']
2020-09-28,521,['12']
2020-09-20,1540,"['129', '134']"
2020-09-06,836,"['146', '151']"
2020-09-15,397,['155']
2020-09-21,249,['2']
2020-09-23,1654,['22']
2020-09-27,1283,['138']
2020-09-13,1004,['154']
2020-09-16,125,"['2', '179']"
2020-09-13,114,"['2', '123', '179']"
2020-09-29,73,['2']
2020-09-12,659,"['12', '128', '154', '156']"
2020-09-26,972,"['142', '154']"
2020-09-29,1800,['142']
2020-09-16,1318,"['12', '140']"
2020-09-16,851,['76']
2020-09-09,1486,"['135', '169']"
2020-09-22,1798,"['156', '178']"
2020-09-25,1272,"['128', '138', '154']"
2020-09-19,1674,"['157', '169']"
2020-09-29,1504,"['2', '128', '154']"
2020-09-03,852,['154']
2020-09-27,1815,"['76', '160']"
2020-09-21,43,['107']
2020-09-28,1722,"['93', '154']"
2020-09-21,1419,"['128', '154']"
2020-09-05,838,['130']
2020-09-05,221,"['132', '151', '164', '169']"
2020-09-19,1994,['169']
2020-09-12,1176,['134']
2020-09-29,1281,"['138', '173']"
2020-09-17,856,"['45', '174']"
2020-09-11,131,['74']
2020-09-21,1813,['128']
2020-09-02,663,"['50', '161']"
2020-09-11,775,"['141', '169']"
2020-09-17,1707,['134']
2020-09-09,1531,"['12', '128']"
2020-09-12,876,['169']
2020-09-15,769,['130']
2020-09-26,784,['128']
2020-09-19,388,"['141', '154']"
2020-09-29,2238,"['134', '186']"
2020-09-15,712,['2']
2020-09-29,863,"['25', '107', '168']"
2020-09-23,1613,['169']
2020-09-04,43,"['2', '123']"
2020-09-27,1203,['161']
2020-09-10,1171,['130']
2020-09-19,2110,['76']
2020-09-13,1195,['156']
2020-09-08,840,"['154', '178']"
2020-09-19,801,"['146', '151']"
2020-09-08,1754,['15']
2020-09-03,462,"['93', '130']"
2020-09-10,566,['154']
2020-09-22,195,"['45', '76']"
2020-09-02,622,['154']
2020-09-07,430,"['76', '140', '141', '148']"
2020-09-27,944,['185']
2020-09-15,870,['2']
2020-09-06,734,['163']
2020-09-18,460,"['76', '100']"
2020-09-20,1076,['154']
2020-09-07,1520,"['146', '151']"
2020-09-06,856,['170']
2020-09-20,1748,['76']
2020-09-17,433,['154']
2020-09-29,2217,['26']
2020-09-23,1647,['135']
2020-09-22,994,"['12', '172']"
2020-09-12,141,['2']
2020-09-25,140,['179']
2020-09-01,151,['148']
2020-09-30,1553,"['76', '154']"
2020-09-11,1492,"['12', '148', '159']"
2020-09-16,1443,"['141', '154']"
2020-09-21,809,['93']
2020-09-28,953,"['76', '148']"
2020-09-19,183,"['2', '93']"
2020-09-15,313,['169']
2020-09-05,118,['151']
2020-09-25,1570,['128']
2020-09-14,94,"['2', '76']"
2020-09-26,134,['2']
2020-09-04,1095,"['76', '163']"
2020-09-30,1714,"['74', '140']"
2020-09-02,1111,"['124', '134']"
2020-09-03,797,"['76', '154']"
2020-09-12,1156,['154']
2020-09-08,1678,['74']
2020-09-28,229,['2']
2020-09-26,198,['170']
2020-09-14,1035,['2']
2020-09-08,403,"['12', '93']"
2020-09-09,1161,"['134', '155']"
2020-09-20,777,"['131', '154']"
2020-09-29,306,['74']
2020-09-04,885,['128']
2020-09-18,111,['123']
2020-09-12,1335,['155']
2020-09-11,1602,"['134', '155']"
2020-09-17,706,['76']
2020-09-21,1223,"['22', '169']"
2020-09-11,88,['179']
2020-09-23,652,"['134', '154']"
2020-09-17,1513,['93']
2020-09-27,633,['134']
2020-09-02,1183,"['93', '169']"
2020-09-22,1730,['93']
2020-09-25,769,"['146', '151']"
2020-09-08,998,['130']
2020-09-23,366,"['151', '164']"
2020-09-22,1508,['170']
2020-09-26,235,['2']
2020-09-25,994,['146']
2020-09-14,1475,"['135', '169']"
2020-09-06,580,['128']
2020-09-09,1194,"['12', '134']"
2020-09-18,1562,"['45', '181']"
2020-09-21,1039,['128']
2020-09-16,1251,"['50', '76', '154', '160', '169', '176']"
2020-09-28,345,['173']
2020-09-04,1139,"['25', '151']"
2020-09-30,1632,"['74', '142']"
2020-09-20,863,['154']
2020-09-28,1403,['154']
2020-09-29,206,"['26', '46']"
2020-09-01,855,['154']
2020-09-22,752,['141']
2020-09-17,1775,['12']
2020-09-19,895,"['21', '155', '169']"
2020-09-22,443,['169']
2020-09-16,1066,"['128', '128', '154', '154', '156', '156', '169', '169']"
2020-09-15,843,"['141', '169']"
2020-09-20,718,['130']
2020-09-21,974,['178']
2020-09-29,14,"['2', '179']"
2020-09-10,492,"['134', '151', '159', '164']"
2020-09-30,1760,"['128', '130']"
2020-09-14,201,"['76', '130']"
2020-09-29,1760,['148']
2020-09-20,1289,"['76', '140']"
2020-09-21,1337,['170']
2020-09-17,888,"['128', '129']"
2020-09-06,959,['154']
2020-09-14,13,"['2', '76']"
2020-09-07,798,"['107', '107']"
2020-09-23,278,['76']
2020-09-08,1226,['128']
2020-09-11,1047,['140']
2020-09-01,333,"['15', '132', '134']"
2020-09-05,1135,['128']
2020-09-11,1415,"['12', '156']"
2020-09-25,1150,['154']
2020-09-26,1969,['155']
2020-09-28,1810,"['128', '154']"
2020-09-28,128,['123']
2020-09-06,762,['76']
2020-09-24,625,"['160', '169']"
2020-09-03,245,['4']
2020-09-20,1395,['155']
2020-09-18,1643,"['128', '154']"
2020-09-26,1258,['156']
2020-09-05,358,['128']
2020-09-20,442,"['12', '128']"
2020-09-12,924,['132']
2020-09-21,594,['141']
2020-09-16,583,['154']
2020-09-09,58,['123']
2020-09-02,958,"['124', '156']"
2020-09-20,621,['154']
2020-09-11,360,['148']
2020-09-11,696,['148']
2020-09-21,1551,"['25', '128', '154']"
2020-09-26,1307,['169']
2020-09-01,361,"['12', '124', '129', '130', '148', '154']"
2020-09-07,845,['76']
2020-09-09,284,['163']
2020-09-08,899,['128']
2020-09-09,1526,"['134', '169']"
2020-09-22,799,['155']
2020-09-08,255,['12']
2020-09-27,301,['142']
2020-09-10,1834,"['155', '156', '171']"
2020-09-02,205,"['76', '124']"
2020-09-18,1043,"['107', '128', '154']"
2020-09-25,594,"['15', '26', '46', '108', '108', '128']"
2020-09-02,1072,"['26', '93', '124', '138', '154']"
2020-09-13,1217,['151']
2020-09-05,1520,['134']
2020-09-11,394,"['76', '156']"
2020-09-18,918,"['76', '154']"
2020-09-18,49,['93']
2020-09-09,3,"['2', '108', '169']"
2020-09-08,887,"['105', '128']"
