6,354,['1']
3,1136,['1']
2,1277,['1']
1,925,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '2', '1', '1', '1']"
4,792,['1']
3,1410,['1']
2,1550,"['2', '1', '2']"
2,1528,"['1', '2']"
1,1328,"['1', '1', '1', '1', '2', '3', '1', '2', '1', '1', '1', '1', '2', '1', '2', '1', '2', '1']"
1,1368,"['1', '2', '1', '1', '1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '1', '2', '1', '2']"
2,420,"['1', '1']"
3,807,['3']
2,2099,['1']
1,1733,"['1', '1', '1', '2', '2', '3', '1', '1', '1', '1', '1', '1', '1']"
1,199,"['1', '1', '2', '1', '2', '2', '2', '1', '1', '2', '1', '1', '2', '3', '1', '2']"
1,1359,"['1', '2', '1', '1', '1', '2', '1', '2', '2', '1', '1', '2', '1', '1', '1', '2']"
1,1276,"['1', '1', '2', '1', '2', '3', '1', '2', '1', '1', '1', '1', '2', '3', '1']"
4,268,['1']
2,1030,"['1', '1', '1', '1']"
2,497,"['1', '1']"
2,2332,['2']
2,1853,['1']
1,840,"['1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '2', '3', '1', '2', '1', '1', '1', '1', '2', '1', '2']"
2,181,"['1', '1', '2', '2']"
1,2243,"['1', '1']"
2,1565,"['1', '1', '1', '1']"
1,554,"['1', '1', '1', '1', '2', '1', '2', '3', '1', '1', '1']"
4,490,['1']
4,70,['1']
3,139,['1']
1,1514,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2']"
2,1019,"['1', '2', '1', '1', '1']"
1,428,"['1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2']"
3,1196,['1']
1,11,"['1', '2', '2', '1', '2', '1', '2', '3', '1', '1', '2']"
1,2359,['1']
4,1113,['1']
4,672,"['1', '2']"
4,8,"['2', '1']"
2,2209,['1']
2,35,"['1', '1', '1', '1', '1', '1', '1', '1']"
7,310,['2']
1,948,"['1', '2', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1']"
2,1511,"['4', '1', '1', '1']"
1,1116,"['1', '2', '1', '1', '1', '1', '1', '1', '2', '3', '1', '1', '2', '1', '1', '1']"
3,1230,"['1', '2']"
1,1867,"['1', '1', '2', '1', '1', '1', '1', '1', '1']"
1,210,"['1', '1', '2', '1', '1', '2', '3', '4', '1', '2', '1', '1', '2']"
1,1339,"['3', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1']"
1,387,"['1', '3', '1', '2', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '3', '2', '1', '2', '1']"
2,1802,"['1', '1', '1']"
6,1591,['1']
1,753,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '2', '1', '1']"
2,1530,"['1', '1']"
1,82,"['1', '2', '1', '1', '2', '1', '1', '2', '1', '2', '1', '3', '3', '1', '2']"
2,163,"['1', '1', '2']"
1,818,"['1', '2', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '2']"
7,864,['1']
2,608,"['1', '2', '3', '2', '1']"
4,845,['2']
1,1609,"['1', '1', '1', '1', '2', '2', '1', '1', '2', '1', '2', '3', '1', '1']"
1,2110,"['1', '2', '1', '1', '2', '1', '2']"
1,323,"['1', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2']"
4,1071,['3']
1,2043,"['1', '1', '2', '1', '1', '1', '2', '1', '2', '1']"
1,1383,"['1', '1', '1', '1', '1', '1', '1', '1', '2', '2', '1']"
1,1498,"['1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1']"
1,1038,"['1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '2', '2', '1', '2']"
3,337,"['1', '2', '2']"
9,1132,['1']
2,1781,['1']
1,338,"['1', '1', '1', '1', '1', '2', '1', '2', '1', '2', '1', '3', '4', '1', '1', '1', '2', '1', '1']"
5,252,['1']
1,1751,"['1', '3', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1']"
1,489,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '2', '1']"
2,1849,"['1', '2']"
5,208,['1']
1,673,"['1', '1', '1', '2', '1', '2', '1', '3', '1', '1', '2', '1', '1', '1', '1', '1']"
2,1615,"['1', '1', '1']"
2,1120,"['1', '3', '2']"
1,1130,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '3', '1']"
1,2095,"['1', '1', '1', '2', '1', '2']"
3,367,"['1', '2', '1']"
1,1360,"['1', '1', '1', '1', '2', '3', '1', '2', '1', '1', '1', '1', '1']"
1,146,"['1', '2', '1', '1', '2', '2', '3', '1', '1', '1', '1']"
2,831,"['2', '2', '1', '1', '1', '1', '2']"
2,336,"['1', '1', '3', '2']"
1,1583,"['1', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1']"
1,491,"['1', '2', '1', '1', '2', '1', '1', '1', '2', '1', '2', '2', '1', '1', '2']"
4,248,['1']
1,2005,"['1', '1', '1', '2', '1', '1', '1', '2', '3']"
1,2187,"['1', '1', '2', '1', '2']"
2,2213,['1']
2,909,"['1', '1', '2', '2', '1', '2']"
5,237,"['1', '2']"
2,319,"['1', '1', '1', '2', '2']"
2,2122,"['1', '1']"
2,1629,"['1', '1']"
2,1156,"['1', '2']"
1,1728,"['1', '1', '1', '1', '2', '1', '1', '2', '3', '1', '1', '1', '1']"
4,1213,['1']
3,204,['2']
4,439,['1']
1,2178,"['1', '1', '1']"
2,1337,"['1', '1', '1']"
3,2014,['1']
2,1332,"['1', '1', '1', '2', '1']"
2,1640,"['1', '1', '1']"
2,1175,"['1', '1', '1', '1', '1', '1', '1']"
1,1018,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '2', '3']"
1,2109,"['1', '1', '1', '1']"
2,946,"['1', '1', '1', '1', '1']"
1,620,"['1', '2', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '3']"
1,891,"['1', '1', '1', '1', '1', '1', '2', '3', '1', '3', '1', '1', '1', '2', '3', '1', '1', '2', '1', '2']"
1,176,"['1', '2', '1', '2', '2', '1', '1', '1', '1', '1', '2', '1', '1', '1']"
1,1029,"['1', '1', '2', '1', '1', '1', '1', '1', '1', '1']"
3,1662,['1']
3,383,['1']
2,1541,"['1', '2', '1']"
1,653,"['1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '3', '1', '2', '1']"
1,346,"['1', '2', '1', '1', '3', '4', '1', '2', '3', '2', '1', '1', '2', '1', '1', '1', '2', '1', '2']"
2,411,"['2', '2']"
1,519,"['1', '1', '1', '2', '1', '1', '1', '2', '2', '1', '2', '1', '2', '3', '1', '1', '2']"
12,386,['1']
3,525,"['2', '1']"
3,1861,['1']
2,1138,"['3', '1', '1', '2', '1']"
1,1962,"['1', '1', '1', '1', '1', '1', '2', '1', '1']"
3,377,"['2', '2']"
1,808,"['1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1']"
2,703,"['2', '4']"
1,1651,"['1', '2', '1', '2', '2', '1', '1', '1', '1', '1', '2', '1', '1']"
2,738,"['1', '1']"
1,1446,"['1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
3,2139,['2']
4,1388,['1']
3,328,['2']
2,1730,"['2', '1']"
2,669,['1']
4,295,['2']
1,1297,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
2,252,"['1', '1', '1', '1']"
2,1593,['1']
1,2169,"['1', '2', '2', '1', '1']"
1,1887,"['1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1']"
2,711,['1']
2,604,"['1', '1', '2', '2', '1', '1']"
1,75,"['1', '2', '2', '1', '1', '2', '1', '2', '2', '2']"
10,326,['2']
4,553,['1']
1,1983,"['1', '2', '3', '4', '1', '2', '1', '1', '1', '1', '1', '1']"
2,273,"['1', '1', '2', '1', '2', '1', '2']"
4,127,['1']
1,1934,"['1', '1', '1', '1', '1', '1', '1', '1']"
3,695,"['2', '1']"
5,292,['2']
4,861,['1']
2,823,"['1', '2', '3', '1', '1']"
1,909,"['1', '2', '2', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1']"
1,1221,"['1', '2', '1', '1', '2', '1', '2', '1', '2', '1', '1', '2', '3', '1', '1', '1']"
1,1333,"['1', '1', '1', '2', '1', '1', '1', '1', '1', '2', '3', '2', '1', '1', '2', '1', '2', '1']"
2,1185,['1']
1,744,"['1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '1', '1']"
2,802,"['1', '1', '1', '2']"
1,236,"['1', '2', '1', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '2']"
1,1450,"['1', '1', '1', '2', '1', '2', '3', '1', '1', '2', '1', '1', '2', '1', '2', '1', '2']"
2,1212,"['2', '1', '1']"
6,1298,['2']
2,261,"['1', '1', '1', '3', '2']"
1,1709,"['2', '1', '2', '1', '1', '1', '3', '1', '1', '2', '1', '1', '1', '1']"
4,1225,['2']
4,1668,['1']
2,1434,"['1', '2', '1', '1']"
2,577,"['2', '1', '2', '4', '1', '1']"
1,858,"['1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1']"
2,2076,['2']
2,726,"['1', '1', '1']"
2,652,"['3', '1', '1']"
2,799,['1']
4,334,"['2', '1', '1']"
2,1240,"['1', '1']"
2,596,"['1', '2']"
1,2164,"['1', '1', '2', '1', '1', '2']"
4,1801,['2']
1,1705,"['1', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '1']"
2,1750,"['1', '1']"
1,2216,"['1', '1']"
1,2331,['1']
1,1747,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '1']"
4,366,['2']
1,812,"['1', '1', '1', '2', '3', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1']"
2,2064,['1']
3,156,"['1', '2', '1', '2']"
1,1401,"['1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '3', '1', '1', '2', '3']"
3,1087,['2']
1,1341,"['1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
1,662,"['1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2']"
1,293,"['1', '1', '1', '1', '3', '1', '2', '1', '3', '2', '3', '1', '1']"
6,215,['1']
4,31,['1']
2,2005,"['1', '1']"
2,1742,"['1', '1']"
3,577,"['1', '1']"
1,2298,['1']
2,1884,"['1', '2']"
4,1012,['1']
1,547,"['1', '1', '1', '1', '1', '1', '1', '2', '2', '1', '2', '1', '1', '2', '1', '1', '1', '2']"
2,152,"['1', '4', '1', '1', '2']"
3,122,['1']
1,69,"['2', '1', '1', '2', '1', '2', '2', '1', '1', '1']"
1,1603,"['1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '2', '1']"
3,630,['2']
2,47,"['1', '1', '1', '1', '1', '3', '2', '1']"
1,341,"['1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1']"
1,1425,"['1', '2', '3', '1', '1', '1', '3', '1', '2', '3', '1', '1', '1', '1']"
1,1805,"['1', '1', '1', '2', '3', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
1,1050,"['1', '1', '1', '2', '3', '1', '2', '2', '1', '1', '1', '1', '1', '1', '1']"
3,417,"['1', '3']"
1,2365,"['1', '2']"
4,344,['2']
1,2272,"['1', '2', '1', '2']"
3,842,"['1', '1']"
1,1810,"['1', '1', '1', '1', '2', '1', '2', '3', '1', '1', '1', '1', '1']"
1,264,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '1', '1', '2']"
3,2115,['1']
3,1409,"['1', '1']"
1,954,"['1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '2', '1']"
6,355,['4']
1,926,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '3', '1', '1']"
2,1819,"['1', '2', '1']"
2,1551,['1']
2,1259,"['1', '1']"
1,1329,"['1', '2', '1', '2', '1', '2', '1', '1', '1', '2', '1', '2', '1', '2', '3', '1', '1', '1']"
1,1369,"['1', '1', '2', '3', '1', '1', '2', '1', '1', '1', '1', '1']"
1,1559,"['1', '2', '3', '1', '1', '1', '1', '1', '2', '3', '1', '1', '2', '1', '1', '2', '1', '1']"
1,1599,"['1', '2', '3', '1', '1', '2', '1', '1', '2']"
2,1886,"['1', '1', '2']"
3,186,['1']
2,996,"['2', '4']"
1,1732,"['1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '2']"
1,198,"['1', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1']"
5,1383,['1']
1,632,"['1', '2', '1', '1', '1', '3', '1', '1', '1', '1']"
1,1277,"['1', '1', '1', '2', '3', '1', '1', '1', '2', '1', '1', '2', '2', '3', '1', '1', '2', '1']"
1,1667,"['1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '3', '1', '1', '1']"
3,1649,"['1', '2']"
2,1037,"['1', '1', '2', '3']"
2,496,['2']
2,1852,"['1', '1', '1']"
2,1296,"['2', '1']"
1,557,"['1', '1', '2', '2', '1', '1', '1', '1', '1', '1', '2', '1', '1', '2']"
3,1161,['2']
1,2121,"['1', '1', '2', '1', '2', '1', '2']"
1,1517,"['1', '2', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1']"
1,1179,"['2', '3', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2']"
2,1018,"['1', '1']"
4,1333,['1']
3,1195,['2']
1,10,"['2', '2', '1', '2', '2', '1', '2', '1', '2', '1', '1']"
5,791,['1']
4,1446,['2']
1,128,"['1', '1', '2', '1', '2', '1', '2', '2', '3', '1', '1', '1']"
1,2059,"['1', '1', '1', '2', '3', '1', '1', '1', '3']"
1,2039,"['1', '1', '1', '1', '1', '1']"
3,971,['1']
2,1820,['1']
1,949,"['1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '2', '1', '1', '1', '2', '4', '5', '1', '2']"
2,1512,['1']
2,1447,"['2', '3']"
1,1866,"['1', '1', '1', '1', '1', '1', '1', '1', '1']"
1,211,"['1', '1', '2', '2', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '1', '3']"
2,473,"['3', '2', '1']"
1,1338,"['2', '2', '3', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '2']"
2,1803,"['1', '2', '1']"
1,752,"['1', '2', '1', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '1', '2', '1']"
2,1247,['1']
1,83,"['1', '1', '1', '1', '1', '2', '2', '1', '2', '1', '2', '3', '4']"
2,162,"['1', '1', '1', '2', '1']"
1,819,"['1', '1', '2', '2', '3', '1', '2', '1', '1', '1', '1', '1', '2']"
4,846,['1']
1,1608,"['1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '2']"
1,2111,"['1', '1', '1', '1']"
1,320,"['1', '1', '2', '3', '1', '1', '1', '2', '3', '1', '1', '2', '1', '1', '1', '1']"
1,2040,"['1', '1', '2', '3', '1', '1', '2', '1', '2', '2']"
1,414,"['1', '2', '1', '2', '1', '2', '2', '1', '2', '1', '2', '3', '1', '1', '1', '1', '2', '1', '1', '1']"
2,103,"['2', '1', '1', '1', '1', '1']"
1,1499,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '3', '1', '1', '1', '1']"
1,1039,"['1', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1']"
3,336,"['2', '1']"
2,1780,"['1', '1']"
1,1750,"['1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '3', '1']"
1,576,"['1', '2', '1', '2', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2']"
6,1418,['1']
1,1942,"['1', '1', '1', '1', '1', '1', '3', '1']"
1,488,"['1', '1', '1', '1', '1', '2', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '1', '1']"
1,1902,"['1', '1', '1', '1', '1', '1', '1', '1', '2', '2']"
3,1171,['1']
2,1614,"['1', '1']"
2,1123,"['2', '2', '1']"
1,1137,"['1', '2', '1', '2', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1']"
1,2094,"['1', '2', '1', '1']"
3,368,"['1', '2']"
3,306,['2']
1,147,"['1', '1', '2', '1', '2', '1', '1', '2', '2', '1', '2', '2', '1', '1', '1', '2']"
2,830,['1']
1,4,"['1', '2', '2', '2', '2', '2', '1', '2', '2', '1', '2', '1', '1']"
2,337,"['2', '1']"
1,1580,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1']"
1,492,"['1', '1', '1', '1', '2', '1', '2', '1', '1', '2', '1', '1', '2', '3', '4', '2', '1', '2', '1', '2']"
4,249,"['2', '2', '5']"
3,916,['1']
1,2186,"['1', '1']"
3,355,['1']
2,908,"['1', '2', '1']"
2,1375,['1']
3,601,['1']
2,1157,"['1', '1']"
1,1729,"['1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '2']"
1,2012,"['1', '1', '1', '2', '1', '1', '1', '1', '2', '3']"
3,203,['1']
1,2179,"['1', '2', '1']"
2,1330,"['1', '1']"
2,1641,['2']
2,1172,"['1', '1', '2']"
1,1019,"['1', '2', '1', '1', '1', '2', '1', '1', '1', '2', '2', '3', '1', '1']"
3,1511,['1']
1,2108,"['1', '1', '1', '1']"
2,945,"['2', '1', '3']"
20,374,['3']
2,2058,"['1', '1']"
6,393,['1']
2,514,"['2', '1', '1']"
1,892,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '1']"
2,1260,['1']
1,1164,"['1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '3', '1', '1', '1', '2', '1']"
1,175,"['1', '1', '1', '1', '1', '2', '1', '1', '2', '2', '1', '1', '1', '1', '2']"
1,1028,"['1', '1', '1', '1', '3', '1', '1', '1', '1', '2', '1', '1', '1', '2']"
4,592,['2']
3,380,"['2', '1']"
2,1798,['1']
5,58,['1']
1,347,"['1', '2', '3', '1', '2', '3', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1']"
2,1388,"['3', '2', '2']"
1,518,"['1', '1', '1', '2', '1', '2', '1', '1', '1', '2', '3', '1', '2', '1', '1', '1', '1', '1']"
2,1139,"['1', '1', '2', '3', '4']"
3,580,['1']
3,376,['2']
1,2003,"['1', '1', '1', '1', '2', '1', '1', '2', '1']"
3,864,['1']
10,294,['2']
1,1656,"['1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1']"
2,739,['1']
3,329,['2']
2,1731,"['2', '1']"
2,666,"['1', '2', '1']"
1,1566,"['1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2']"
2,251,"['1', '1', '1', '1', '1', '1', '1', '1']"
1,2168,"['1', '1', '1', '1', '2']"
1,1886,"['1', '2', '1', '1', '1', '1', '1', '1', '1']"
6,649,['1']
2,1192,"['1', '1', '1']"
1,1397,"['1', '2', '1', '1', '1', '2', '3', '1', '2', '1', '2', '2', '2', '1', '1', '2', '1']"
5,274,['2']
1,119,"['1', '2', '2', '1', '1', '1', '2', '1', '2', '3', '1', '1', '1', '2']"
2,605,"['1', '1']"
1,74,"['1', '1', '2', '1', '3', '4', '1', '2', '2', '1', '2', '1', '3', '4']"
1,1636,"['1', '2', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '2']"
2,272,"['1', '1', '1', '1']"
2,1356,['1']
1,168,"['1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1']"
2,86,"['1', '1', '1', '1', '1', '1', '1']"
2,1184,['1']
1,745,"['1', '2', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1', '2']"
1,1143,"['1', '1', '3', '2', '1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '1']"
2,1702,"['1', '3', '4', '2', '1']"
1,1451,"['1', '1', '1', '2', '1', '2', '3', '1', '1', '1', '1', '1', '1', '1', '1']"
2,1211,"['1', '1', '1']"
2,266,"['3', '1', '3']"
3,1761,"['1', '1']"
2,574,"['2', '2', '1', '1']"
3,1743,['1']
5,180,['1']
1,859,"['1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '2', '1']"
6,906,['2']
1,731,"['1', '1', '2', '1', '2', '3', '1', '2', '1', '1', '2', '1', '1', '1', '1', '2']"
3,1237,['1']
1,980,"['1', '1', '1', '1', '1', '2', '3', '1', '1', '1', '1', '1']"
2,1627,"['1', '3', '1']"
4,335,['1']
2,597,"['2', '1']"
4,1053,"['1', '1']"
2,1751,"['1', '2', '1', '2']"
1,2215,['1']
1,1780,"['1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1']"
1,2332,['1']
1,1740,"['1', '1', '1', '1', '1', '2', '1', '2', '1']"
1,1689,"['1', '1', '1', '1', '1', '1', '3', '4', '5', '1', '1']"
1,1242,"['1', '1', '2', '1', '2', '1', '2', '3', '4', '5', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1']"
4,510,"['2', '1']"
1,1400,"['1', '1', '2', '1', '2', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1']"
1,1342,"['1', '1', '1', '2', '1', '1', '1', '1', '2', '2', '1', '1', '1', '1']"
1,290,"['2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '4']"
2,543,"['2', '1', '1', '1']"
2,2004,['2']
1,1577,"['1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '2', '3', '1', '2']"
4,67,['1']
2,282,"['1', '2', '2', '1']"
2,453,"['1', '1', '2', '1']"
1,544,"['1', '2', '1', '1', '1', '1', '1', '2', '3', '1', '1', '1', '1']"
2,153,"['1', '1', '1', '1', '3', '4', '2']"
3,631,['1']
2,46,"['1', '1', '1', '1', '1']"
6,379,['5']
3,1152,['1']
2,1984,"['1', '1', '1']"
5,1257,['1']
4,1721,['2']
1,1424,"['1', '2', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1']"
1,1804,"['1', '1', '1', '1', '1', '1', '1', '1']"
1,1051,"['1', '1', '2', '3', '4', '1', '1', '2', '5', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1']"
3,414,['2']
1,2364,['1']
3,845,['1']
4,107,['1']
3,1408,['2']
1,957,"['1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '2']"
2,587,['2']
3,1130,['1']
1,1838,"['2', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1']"
1,927,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '1', '1']"
4,1399,['1']
1,1878,"['1', '2', '1', '1', '1', '1', '1', '1']"
1,1799,"['1', '2', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1']"
4,794,['1']
2,1818,['1']
2,1552,"['1', '1', '2']"
2,1258,"['1', '1']"
1,801,"['1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '3', '1', '1', '2', '1', '2']"
1,1366,"['1', '1', '3', '4', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2']"
1,1558,"['1', '1', '2', '1', '1', '1', '2', '3', '4', '1', '1', '2', '1', '1', '2', '1']"
2,931,"['1', '2']"
1,1598,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2']"
2,886,"['2', '1']"
2,1577,"['1', '2']"
4,1344,['2']
1,1735,"['1', '1', '2', '1', '2', '1', '1', '1', '1', '2', '1', '3', '2', '1']"
1,469,"['1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1']"
1,1275,"['2', '1', '2', '1', '1', '1', '2', '1', '2', '3', '1', '2', '1', '1', '1', '1', '2', '1']"
1,1616,"['1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1']"
5,287,['1']
1,1278,"['1', '1', '1', '2', '1', '1', '1', '1', '1', '1']"
1,1666,"['1', '2', '2', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2']"
3,1648,['1']
4,328,['1']
2,491,"['1', '1', '1', '1', '1']"
2,1855,"['1', '1']"
2,1678,['1']
2,1567,"['1', '1']"
1,556,"['1', '2', '1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '1', '1']"
1,2120,"['1', '1', '1']"
1,1516,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
8,521,['1']
3,1194,['1']
10,1483,['1']
1,159,"['2', '2', '1', '2', '2', '1', '2', '1', '2', '1', '1', '2', '1', '1']"
1,13,"['1', '2', '2', '1', '1', '2', '2', '2', '1', '1', '1', '2', '1', '1']"
4,1447,['1']
1,129,"['1', '1', '2', '1', '3', '1', '1', '2', '1', '2', '1', '1', '2', '1', '1']"
4,941,['1']
1,2038,"['1', '2', '1', '1', '1', '1', '1']"
1,1627,"['1', '1', '2', '1', '1', '4', '5', '1', '1', '1', '1', '1', '2', '1', '2', '1']"
2,1821,"['1', '1', '1']"
3,839,['1']
2,801,['4']
2,1513,"['1', '1']"
4,6,['1']
5,1690,['1']
1,1829,"['1', '2', '1', '1', '2', '1', '1', '1', '2', '1', '2']"
1,231,"['1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1']"
4,418,['1']
8,63,['1']
1,1453,"['1', '1', '1', '1', '2', '3', '1', '1', '1', '1', '1', '1', '1', '1']"
2,1217,['2']
1,388,"['1', '1', '1', '2', '2', '3', '1', '2', '1', '2', '1', '2', '1', '1', '1', '2', '3', '4']"
2,1800,"['1', '2']"
1,2231,"['1', '1', '2']"
1,751,"['1', '2', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1']"
2,648,"['1', '1', '1', '1']"
7,1800,['1']
1,80,"['1', '1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '2']"
2,1169,"['2', '1', '1']"
1,227,"['1', '1', '2', '1', '2', '1', '1', '2', '3', '1', '1', '1']"
1,2112,"['1', '2', '1']"
1,321,"['1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1']"
1,2041,"['1', '1', '2', '1', '1', '2']"
4,1862,['2']
1,415,"['1', '1', '1', '2', '1', '1', '1', '2', '1', '1']"
2,102,"['1', '1', '1', '1', '1', '1', '1']"
4,894,['2']
3,1538,['1']
3,335,"['2', '1', '2']"
2,1783,"['1', '2', '1', '1']"
1,1943,"['1', '1', '1', '1', '2', '3', '4', '1', '1', '2', '3', '1', '1']"
1,1903,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '1']"
3,1170,['1']
3,2,['1']
2,1961,"['2', '1']"
2,1122,['1']
1,1136,"['1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2']"
1,2097,"['1', '1', '1', '1']"
3,369,"['1', '2']"
3,307,"['1', '1']"
1,144,"['1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1']"
2,837,"['1', '1', '1']"
2,330,"['1', '2', '2', '1', '1']"
1,1581,"['1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1']"
2,184,"['2', '1', '1', '1', '1']"
1,493,"['1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1']"
1,704,"['1', '2', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '2']"
4,300,['1']
1,2185,"['1', '1', '2']"
1,1410,"['1', '2', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1']"
2,2124,['2']
3,1011,['2']
2,1150,"['1', '1']"
2,1468,"['2', '1', '2']"
3,202,"['1', '1', '1', '2']"
